Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Sat, May 11 2013,1600,727,6.6,671,10,1398,8.2
Sat, May 11 2013,1700,808,6.9,563,8.2,1371,7.4
Sat, May 11 2013,1800,749,8,626,7.7,1375,7.9
Sat, May 11 2013,1900,705,5.8,613,6.9,1318,6.3
Sat, May 11 2013,2000,626,7,648,10.5,1274,8.8
Sat, May 11 2013,2100,407,7.4,467,10.1,874,8.8
Sat, May 11 2013,2200,350,8,367,5.7,717,6.8
Sat, May 11 2013,2300,221,6.3,264,10.6,485,8.7
Sat, May 11 2013,2400,172,11.6,199,11.1,371,11.3
Sun, May 12 2013,0100,139,24.5,178,6.2,317,14.2
Sun, May 12 2013,0200,98,19.4,220,7.7,318,11.3
Sun, May 12 2013,0300,67,16.4,124,11.3,191,13.1
Sun, May 12 2013,0400,46,21.7,61,19.7,107,20.6
Sun, May 12 2013,0500,45,20,19,15.8,64,18.8
Sun, May 12 2013,0600,58,15.5,34,26.5,92,19.6
Sun, May 12 2013,0700,93,24.7,39,17.9,132,22.7
Sun, May 12 2013,0800,137,19.7,90,14.4,227,17.6
Sun, May 12 2013,0900,191,14.7,133,18,324,16
Sun, May 12 2013,1000,226,9.3,203,13.8,429,11.4
Sun, May 12 2013,1100,332,6.9,299,9.4,631,8.1
Sun, May 12 2013,1200,373,8.6,416,5.8,789,7.1
Sun, May 12 2013,1300,545,9.2,528,3.8,1073,6.5
Sun, May 12 2013,1400,600,7.2,703,6.5,1303,6.8
Sun, May 12 2013,1500,630,5.1,773,6,1403,5.6
Sun, May 12 2013,1600,706,4.5,755,5.6,1461,5.1
Sun, May 12 2013,1700,706,4,686,6,1392,5
Sun, May 12 2013,1800,734,6.8,687,6.6,1421,6.7
Sun, May 12 2013,1900,865,7.3,652,5.2,1517,6.4
Sun, May 12 2013,2000,821,10.2,666,6.8,1487,8.7
Sun, May 12 2013,2100,668,14.5,564,10.5,1232,12.7
Sun, May 12 2013,2200,434,14.1,424,7.3,858,10.7
Sun, May 12 2013,2300,299,7,330,11.2,629,9.2
Sun, May 12 2013,2400,204,12.3,224,12.1,428,12.1
Mon, May 13 2013,0100,106,20.8,156,9.6,262,14.1
Mon, May 13 2013,0200,93,33.3,271,6.6,364,13.5
Mon, May 13 2013,0300,38,39.5,79,16.5,117,23.9
Mon, May 13 2013,0400,35,40,31,41.9,66,40.9
Mon, May 13 2013,0500,48,45.8,31,51.6,79,48.1
Mon, May 13 2013,0600,130,33.1,44,52.3,174,37.9
Mon, May 13 2013,0700,237,37.1,85,40,322,37.9
Mon, May 13 2013,0800,714,22.5,223,30.5,937,24.4
Mon, May 13 2013,0900,993,16.6,406,21.2,1399,17.9
Mon, May 13 2013,1000,1170,12.4,715,14,1885,13
Mon, May 13 2013,1100,747,18.2,558,19.5,1305,18.8
Mon, May 13 2013,1200,626,20.4,514,17.5,1140,19.1
Mon, May 13 2013,1300,582,19.8,571,21,1153,20.4
Mon, May 13 2013,1400,519,21,562,24.4,1081,22.8
Mon, May 13 2013,1500,520,16.7,649,20.5,1169,18.8
Mon, May 13 2013,1600,579,19.2,616,18.7,1195,18.9
Mon, May 13 2013,1700,582,17.7,696,17.2,1278,17.4
Mon, May 13 2013,1800,605,19.2,813,17.3,1418,18.1
Mon, May 13 2013,1900,651,13.5,1081,11.6,1732,12.3
Mon, May 13 2013,2000,583,16.6,816,13.7,1399,14.9
Mon, May 13 2013,2100,437,20.8,475,16.6,912,18.6
Mon, May 13 2013,2200,271,19.9,378,15.6,649,17.4
Mon, May 13 2013,2300,232,22,270,12.6,502,16.9
Mon, May 13 2013,2400,120,22.5,166,16.3,286,18.9
Tue, May 14 2013,0100,89,37.1,121,23.1,210,29
Tue, May 14 2013,0200,73,54.8,121,19.8,194,33
Tue, May 14 2013,0300,33,48.5,69,40.6,102,43.1
Tue, May 14 2013,0400,32,59.4,46,60.9,78,60.3
Tue, May 14 2013,0500,54,42.6,30,53.3,84,46.4
Tue, May 14 2013,0600,132,40.2,56,57.1,188,45.2
Tue, May 14 2013,0700,227,36.6,74,63.5,301,43.2
Tue, May 14 2013,0800,618,23.1,166,36.7,784,26
Tue, May 14 2013,0900,952,16.5,416,27.2,1368,19.7
Tue, May 14 2013,1000,1248,9.9,743,15.9,1991,12.2
Tue, May 14 2013,1100,755,16.3,582,17.4,1337,16.8
Tue, May 14 2013,1200,593,27.3,553,20.8,1146,24.2
Tue, May 14 2013,1300,581,19.4,534,19.9,1115,19.6
Tue, May 14 2013,1400,541,22.7,584,25,1125,23.9
Tue, May 14 2013,1500,553,16.3,583,20.6,1136,18.5
Tue, May 14 2013,1600,576,14.9,644,22,1220,18.7
Tue, May 14 2013,1700,608,18.1,712,17.8,1320,18
Tue, May 14 2013,1800,590,18.3,889,15.4,1479,16.6
Tue, May 14 2013,1900,706,13,1174,13.6,1880,13.4
Tue, May 14 2013,2000,662,15,889,12.6,1551,13.6
Tue, May 14 2013,2100,439,21.4,556,13.8,995,17.2
Tue, May 14 2013,2200,253,19.4,379,20.3,632,19.9
Tue, May 14 2013,2300,205,22,268,17.5,473,19.5
Tue, May 14 2013,2400,169,21.9,196,19.9,365,20.8
Thu, May 16 2013,0100,90,54.4,119,19.3,209,34.4
Thu, May 16 2013,0200,62,50,89,30.3,151,38.4
Thu, May 16 2013,0300,34,50,59,42.4,93,45.2
Thu, May 16 2013,0400,40,57.5,43,58.1,83,57.8
Thu, May 16 2013,0500,61,32.8,36,66.7,97,45.4
Thu, May 16 2013,0600,113,54,52,69.2,165,58.8
Thu, May 16 2013,0700,206,38.3,83,55.4,289,43.3
Thu, May 16 2013,0800,576,25,203,36.5,779,28
Thu, May 16 2013,0900,927,17.2,403,23.3,1330,19
Thu, May 16 2013,1000,1107,12.6,754,15.4,1861,13.8
Thu, May 16 2013,1100,782,19.3,730,18.4,1512,18.8
Thu, May 16 2013,1200,640,21.2,666,17.4,1306,19.3
Thu, May 16 2013,1300,603,22.2,589,20.5,1192,21.4
Thu, May 16 2013,1400,561,17.6,607,19.4,1168,18.6
Thu, May 16 2013,1500,567,16.9,719,18.1,1286,17.6
Thu, May 16 2013,1600,611,17.7,752,20.6,1363,19.3
Thu, May 16 2013,1700,707,14.1,807,18.5,1514,16.4
Thu, May 16 2013,1800,681,17.5,927,14.7,1608,15.9
Thu, May 16 2013,1900,758,13.3,1186,10.8,1944,11.8
Thu, May 16 2013,2000,745,13.6,888,12.3,1633,12.9
Thu, May 16 2013,2100,489,20.4,660,13.5,1149,16.4
Thu, May 16 2013,2200,299,13,383,15.4,682,14.4
Thu, May 16 2013,2300,372,18,330,13.9,702,16.1
Thu, May 16 2013,2400,183,17.5,211,17.5,394,17.5
Fri, May 17 2013,0100,150,24.7,165,21.2,315,22.9
Fri, May 17 2013,0200,94,45.7,131,20.6,225,31.1
Fri, May 17 2013,0300,43,48.8,94,29.8,137,35.8
Fri, May 17 2013,0400,43,51.2,60,51.7,103,51.5
Fri, May 17 2013,0500,85,36.5,33,57.6,118,42.4
Fri, May 17 2013,0600,110,43.6,55,54.5,165,47.3
Fri, May 17 2013,0700,199,39.2,86,45.3,285,41.1
Fri, May 17 2013,0800,561,25.7,157,43.3,718,29.5
Fri, May 17 2013,0900,779,19,418,29.4,1197,22.6
Fri, May 17 2013,1000,1028,14.3,727,16.1,1755,15
Fri, May 17 2013,1100,699,17.7,622,18.6,1321,18.2
Fri, May 17 2013,1200,629,20.8,663,19.6,1292,20.2
Fri, May 17 2013,1300,608,16.6,721,18.9,1329,17.8
Fri, May 17 2013,1400,667,21.4,712,20.4,1379,20.9
Fri, May 17 2013,1500,676,17.3,823,19.3,1499,18.4
Fri, May 17 2013,1600,738,15.7,891,19,1629,17.5
Fri, May 17 2013,1700,898,13.9,1052,18,1950,16.1
Fri, May 17 2013,1800,889,13.7,1113,17.2,2002,15.6
Fri, May 17 2013,1900,871,10.1,1219,13.5,2090,12.1
Fri, May 17 2013,2000,801,11.6,975,14.2,1776,13
Fri, May 17 2013,2100,598,14.7,733,13.6,1331,14.1
Fri, May 17 2013,2200,434,16.4,471,12.1,905,14.1
Fri, May 17 2013,2300,355,16.9,386,15.8,741,16.3
Fri, May 17 2013,2400,246,19.5,289,18.7,535,19.1
Sat, May 18 2013,0100,191,23,214,20.6,405,21.7
Sat, May 18 2013,0200,79,36.7,150,15.3,229,22.7
Sat, May 18 2013,0300,37,32.4,116,23.3,153,25.5
Sat, May 18 2013,0400,46,34.8,51,43.1,97,39.2
Sat, May 18 2013,0500,50,22,37,43.2,87,31
Sat, May 18 2013,0600,57,31.6,39,41,96,35.4
Sat, May 18 2013,0700,103,38.8,67,31.3,170,35.9
Sat, May 18 2013,0800,211,27,160,29.4,371,28
Sat, May 18 2013,0900,318,16,282,25.2,600,20.3
Sat, May 18 2013,1000,491,11.4,389,19.5,880,15
Sat, May 18 2013,1100,527,12.1,541,15.3,1068,13.8
Sat, May 18 2013,1200,610,8.9,603,11.9,1213,10.4
Sat, May 18 2013,1300,716,9.5,662,9.1,1378,9.3
Sat, May 18 2013,1400,750,9.5,667,8.7,1417,9.1
Sat, May 18 2013,1500,744,7.7,705,8.9,1449,8.3
Sat, May 18 2013,1600,819,8.3,701,10.8,1520,9.5
Sat, May 18 2013,1700,683,6.9,613,6.5,1296,6.7
Sat, May 18 2013,1800,720,11.4,660,7.3,1380,9.4
Sat, May 18 2013,1900,636,7.5,572,7.2,1208,7.4
Sat, May 18 2013,2000,663,8.1,497,8.9,1160,8.4
Sat, May 18 2013,2100,450,14.2,495,7.9,945,10.9
Sat, May 18 2013,2200,256,8.6,471,6.4,727,7.2
Sat, May 18 2013,2300,200,6.5,283,6.7,483,6.6
Sat, May 18 2013,2400,161,9.3,201,11.4,362,10.5
Sun, May 19 2013,0100,128,18,160,10.6,288,13.9
Sun, May 19 2013,0200,101,26.7,140,13.6,241,19.1
Sun, May 19 2013,0300,71,16.9,98,16.3,169,16.6
Sun, May 19 2013,0400,45,22.2,41,22,86,22.1
Sun, May 19 2013,0500,47,10.6,25,20,72,13.9
Sun, May 19 2013,0600,67,20.9,37,29.7,104,24
Sun, May 19 2013,0700,100,20,44,15.9,144,18.8
Sun, May 19 2013,0800,150,16,64,15.6,214,15.9
Sun, May 19 2013,0900,192,16.1,105,22.9,297,18.5
Sun, May 19 2013,1000,257,13.6,240,25.4,497,19.3
Sun, May 19 2013,1100,298,10.4,321,13.1,619,11.8
Sun, May 19 2013,1200,512,8.6,424,7.5,936,8.1
Sun, May 19 2013,1300,565,8.3,524,5.3,1089,6.9
Sun, May 19 2013,1400,664,5.7,680,4.6,1344,5.1
Sun, May 19 2013,1500,671,6.1,785,5.1,1456,5.6
Sun, May 19 2013,1600,704,5.4,728,4.1,1432,4.7
Sun, May 19 2013,1700,700,8.6,644,6.5,1344,7.6
Sun, May 19 2013,1800,717,9.3,702,5,1419,7.2
Sun, May 19 2013,1900,829,9,691,4.6,1520,7
Sun, May 19 2013,2000,825,8.1,688,9.6,1513,8.8
Sun, May 19 2013,2100,700,12.1,622,7.6,1322,10
Sun, May 19 2013,2200,493,9.1,464,7.5,957,8.4
Sun, May 19 2013,2300,340,6.2,334,7.5,674,6.8
Sun, May 19 2013,2400,203,7.4,219,14.6,422,11.1
Mon, May 20 2013,0100,113,26.5,132,11.4,245,18.4
Mon, May 20 2013,0200,94,38.3,94,16,188,27.1
Mon, May 20 2013,0300,30,26.7,58,17.2,88,20.5
Mon, May 20 2013,0400,29,48.3,35,45.7,64,46.9
Mon, May 20 2013,0500,50,58,35,48.6,85,54.1
Mon, May 20 2013,0600,118,49.2,57,36.8,175,45.1
Mon, May 20 2013,0700,249,38.2,73,38.4,322,38.2
Mon, May 20 2013,0800,687,23.4,231,32,918,25.6
Mon, May 20 2013,0900,992,17,401,24.4,1393,19.2
Mon, May 20 2013,1000,1123,11.8,687,16.3,1810,13.5
Mon, May 20 2013,1100,775,18.3,564,23.8,1339,20.6
Mon, May 20 2013,1200,626,22.8,533,19.9,1159,21.5
Mon, May 20 2013,1300,684,21.2,561,21.6,1245,21.4
Mon, May 20 2013,1400,604,18.7,576,23.3,1180,20.9
Mon, May 20 2013,1500,619,20,612,21.2,1231,20.6
Mon, May 20 2013,1600,540,21.3,637,21.5,1177,21.4
Mon, May 20 2013,1700,579,20.2,719,23.1,1298,21.8
Mon, May 20 2013,1800,612,17.8,832,20,1444,19
Mon, May 20 2013,1900,651,16.1,1110,14.7,1761,15.2
Mon, May 20 2013,2000,600,15.7,879,13.9,1479,14.6
Mon, May 20 2013,2100,418,27.3,492,14.4,910,20.3
Mon, May 20 2013,2200,291,18.9,352,20.2,643,19.6
Mon, May 20 2013,2300,263,20.9,237,16.9,500,19
Mon, May 20 2013,2400,152,23,161,21.1,313,22
Tue, May 21 2013,0100,100,39,142,19.7,242,27.7
Tue, May 21 2013,0200,72,51.4,105,18.1,177,31.6
Tue, May 21 2013,0300,36,47.2,66,34.8,102,39.2
Tue, May 21 2013,0400,29,44.8,39,61.5,68,54.4
Tue, May 21 2013,0500,67,41.8,39,71.8,106,52.8
Tue, May 21 2013,0600,110,45.5,47,57.4,157,49
Tue, May 21 2013,0700,214,36,87,39.1,301,36.9
Tue, May 21 2013,0800,599,25.9,226,38.9,825,29.5
Tue, May 21 2013,0900,910,19.1,409,25.7,1319,21.2
Tue, May 21 2013,1000,1206,10,741,16.3,1947,12.4
Tue, May 21 2013,1100,822,19.7,587,20.3,1409,19.9
Tue, May 21 2013,1200,586,23.5,590,21.2,1176,22.4
Tue, May 21 2013,1300,572,25.3,624,24,1196,24.7
Tue, May 21 2013,1400,576,21.4,556,24.8,1132,23.1
Tue, May 21 2013,1500,619,23.3,561,21.6,1180,22.5
Tue, May 21 2013,1600,607,18.5,642,23.8,1249,21.2
Tue, May 21 2013,1700,611,20,699,21,1310,20.5
Tue, May 21 2013,1800,628,19.4,890,17.8,1518,18.4
Tue, May 21 2013,1900,771,14.1,1152,12.6,1923,13.2
Tue, May 21 2013,2000,586,13,828,12.1,1414,12.4
Tue, May 21 2013,2100,439,25.5,551,19.1,990,21.9
Tue, May 21 2013,2200,285,20.4,342,14.6,627,17.2
Tue, May 21 2013,2300,227,24.7,259,18.1,486,21.2
Tue, May 21 2013,2400,185,19.5,178,21.3,363,20.4
Wed, May 22 2013,0100,115,33.9,164,18.9,279,25.1
Wed, May 22 2013,0200,83,55.4,125,24.8,208,37
Wed, May 22 2013,0300,41,53.7,71,31,112,39.3
Wed, May 22 2013,0400,38,68.4,50,52,88,59.1
Wed, May 22 2013,0500,60,43.3,37,73,97,54.6
Wed, May 22 2013,0600,87,51.7,64,62.5,151,56.3
Wed, May 22 2013,0700,232,34.9,78,60.3,310,41.3
Wed, May 22 2013,0800,618,23.5,183,42.6,801,27.8
Wed, May 22 2013,0900,910,17.9,365,26.8,1275,20.5
Wed, May 22 2013,1000,1155,12.9,727,14.6,1882,13.5
Wed, May 22 2013,1100,779,19.6,666,19.8,1445,19.7
Wed, May 22 2013,1200,618,22.8,600,19.5,1218,21.2
Wed, May 22 2013,1300,609,19.5,630,19.5,1239,19.5
Wed, May 22 2013,1400,580,24,566,19.8,1146,21.9
Wed, May 22 2013,1500,549,17.3,582,22,1131,19.7
Wed, May 22 2013,1600,591,20,653,20.5,1244,20.3
Wed, May 22 2013,1700,634,15.1,761,22.3,1395,19.1
Wed, May 22 2013,1800,732,13.8,911,15.8,1643,14.9
Wed, May 22 2013,1900,741,13.2,1107,12.6,1848,12.8
Wed, May 22 2013,2000,654,14.7,826,13,1480,13.7
Wed, May 22 2013,2100,422,20.4,646,13.2,1068,16
Wed, May 22 2013,2200,304,20.4,335,13.4,639,16.7
Wed, May 22 2013,2300,266,16.2,273,13.6,539,14.8
Wed, May 22 2013,2400,187,18.2,209,20.1,396,19.2
Thu, May 23 2013,0100,109,33.9,185,22.2,294,26.5
Thu, May 23 2013,0200,84,47.6,126,20.6,210,31.4
Thu, May 23 2013,0300,31,45.2,84,27.4,115,32.2
Thu, May 23 2013,0400,45,55.6,46,58.7,91,57.1
Thu, May 23 2013,0500,52,34.6,39,66.7,91,48.4
Thu, May 23 2013,0600,101,50.5,51,70.6,152,57.2
Thu, May 23 2013,0700,244,40.6,84,61.9,328,46
Thu, May 23 2013,0800,645,21.4,179,40.8,824,25.6
Thu, May 23 2013,0900,858,17.6,417,25.2,1275,20.1
Thu, May 23 2013,1000,1107,12.2,730,14.1,1837,13
Thu, May 23 2013,1100,821,19.4,603,18.9,1424,19.2
Thu, May 23 2013,1200,592,20.4,602,19.3,1194,19.8
Thu, May 23 2013,1300,610,20,613,21.9,1223,20.9
Thu, May 23 2013,1400,568,19.5,590,18.8,1158,19.2
Thu, May 23 2013,1500,575,16,633,21.2,1208,18.7
Thu, May 23 2013,1600,644,18.2,658,20.4,1302,19.3
Thu, May 23 2013,1700,684,15.4,769,20.5,1453,18.1
Thu, May 23 2013,1800,717,13.1,937,16.8,1654,15.2
Thu, May 23 2013,1900,743,12.1,1162,14.3,1905,13.4
Thu, May 23 2013,2000,636,12.9,840,11.8,1476,12.3
Thu, May 23 2013,2100,556,20,654,12.7,1210,16
Thu, May 23 2013,2200,349,16.9,427,15.7,776,16.2
Thu, May 23 2013,2300,320,20,332,17.2,652,18.6
Thu, May 23 2013,2400,162,22.8,223,16.6,385,19.2
Fri, May 24 2013,0100,134,26.9,164,15.9,298,20.8
Fri, May 24 2013,0200,68,38.2,145,14.5,213,22.1
Fri, May 24 2013,0300,34,52.9,85,32.9,119,38.7
Fri, May 24 2013,0400,44,47.7,74,44.6,118,45.8
Fri, May 24 2013,0500,98,32.7,42,59.5,140,40.7
Fri, May 24 2013,0600,122,42.6,42,54.8,164,45.7
Fri, May 24 2013,0700,220,45,99,45.5,319,45.1
Fri, May 24 2013,0800,579,25.6,181,40.9,760,29.2
Fri, May 24 2013,0900,841,17,382,26.2,1223,19.9
Fri, May 24 2013,1000,1023,12,670,19.1,1693,14.8
Fri, May 24 2013,1100,694,20.6,653,20.4,1347,20.5
Fri, May 24 2013,1200,711,23.5,569,20.2,1280,22
Fri, May 24 2013,1300,696,17.4,704,19.3,1400,18.4
Fri, May 24 2013,1400,731,17.1,718,20.5,1449,18.8
Fri, May 24 2013,1500,709,14.8,792,19.2,1501,17.1
Fri, May 24 2013,1600,828,16.4,846,20.3,1674,18.4
Fri, May 24 2013,1700,886,14.7,991,17.8,1877,16.3
Fri, May 24 2013,1800,878,11.3,1080,16.2,1958,14
Fri, May 24 2013,1900,899,8.9,1155,14.2,2054,11.9
Fri, May 24 2013,2000,811,12.5,1044,12.5,1855,12.5
Fri, May 24 2013,2100,630,13.8,812,11.3,1442,12.4
Fri, May 24 2013,2200,417,15.3,585,13.7,1002,14.4
Fri, May 24 2013,2300,326,15,350,11.4,676,13.2
Fri, May 24 2013,2400,194,13.4,279,14.7,473,14.2
Sat, May 25 2013,0100,141,17.7,198,15.7,339,16.5
Sat, May 25 2013,0200,113,38.9,153,17,266,26.3
Sat, May 25 2013,0300,55,29.1,117,24.8,172,26.2
Sat, May 25 2013,0400,61,27.9,44,43.2,105,34.3
Sat, May 25 2013,0500,47,25.5,49,49,96,37.5
Sat, May 25 2013,0600,80,30,44,40.9,124,33.9
Sat, May 25 2013,0700,101,21.8,60,40,161,28.6
Sat, May 25 2013,0800,218,23.4,101,35.6,319,27.3
Sat, May 25 2013,0900,340,18.5,272,22.8,612,20.4
Sat, May 25 2013,1000,475,13.5,452,22.1,927,17.7
Sat, May 25 2013,1100,548,11.1,524,14.7,1072,12.9
Sat, May 25 2013,1200,812,8.7,668,9.6,1480,9.1
Sat, May 25 2013,1300,1190,5.6,723,8.7,1913,6.8
Sat, May 25 2013,1400,1247,5.6,679,9,1926,6.8
Sat, May 25 2013,1500,1224,6.3,716,8.9,1940,7.3
Sat, May 25 2013,1600,945,4.9,684,9.1,1629,6.6
Sat, May 25 2013,1700,677,6.1,640,9.2,1317,7.6
Sat, May 25 2013,1800,712,6.2,594,8.4,1306,7.2
Sat, May 25 2013,1900,630,7,706,7.6,1336,7.3
Sat, May 25 2013,2000,611,8.5,738,6.5,1349,7.4
Sat, May 25 2013,2100,458,11.4,775,6.3,1233,8.2
Sat, May 25 2013,2200,335,9.9,1000,6.2,1335,7.1
Sat, May 25 2013,2300,213,9.9,538,8.4,751,8.8
Sat, May 25 2013,2400,176,13.1,338,9.8,514,10.9
Sun, May 26 2013,0100,140,15,209,9.6,349,11.7
Sun, May 26 2013,0200,97,24.7,117,12,214,17.8
Sun, May 26 2013,0300,85,29.4,110,8.2,195,17.4
Sun, May 26 2013,0400,62,19.4,52,19.2,114,19.3
Sun, May 26 2013,0500,37,24.3,43,16.3,80,20
Sun, May 26 2013,0600,65,16.9,32,34.4,97,22.7
Sun, May 26 2013,0700,66,25.8,40,25,106,25.5
Sun, May 26 2013,0800,120,21.7,68,19.1,188,20.7
Sun, May 26 2013,0900,208,18.8,164,19.5,372,19.1
Sun, May 26 2013,1000,248,12.5,230,14.3,478,13.4
Sun, May 26 2013,1100,348,9.8,348,10.6,696,10.2
Sun, May 26 2013,1200,479,7.7,443,7.7,922,7.7
Sun, May 26 2013,1300,732,5.7,615,4.9,1347,5.3
Sun, May 26 2013,1400,756,6.7,821,5,1577,5.8
Sun, May 26 2013,1500,640,5.5,837,5.7,1477,5.6
Sun, May 26 2013,1600,673,3.6,748,5.1,1421,4.4
Sun, May 26 2013,1700,656,4.3,718,6.7,1374,5.5
Sun, May 26 2013,1800,715,6.7,743,5.2,1458,6
Sun, May 26 2013,1900,793,8.1,694,6.3,1487,7.3
Sun, May 26 2013,2000,818,10.1,833,8.4,1651,9.3
Sun, May 26 2013,2100,728,11.5,674,9.1,1402,10.3
Sun, May 26 2013,2200,437,7.8,519,9.8,956,8.9
Sun, May 26 2013,2300,341,9.1,285,6.3,626,7.8
Sun, May 26 2013,2400,165,12.1,193,11.9,358,12
Mon, May 27 2013,0100,124,29,140,7.9,264,17.8
Mon, May 27 2013,0200,82,28,119,8.4,201,16.4
Mon, May 27 2013,0300,36,41.7,65,12.3,101,22.8
Mon, May 27 2013,0400,35,40,33,57.6,68,48.5
Mon, May 27 2013,0500,64,40.6,31,41.9,95,41.1
Mon, May 27 2013,0600,122,39.3,39,56.4,161,43.5
Mon, May 27 2013,0700,234,38,78,38.5,312,38.1
Mon, May 27 2013,0800,684,24.3,164,31.1,848,25.6
Mon, May 27 2013,0900,802,17.8,310,23.9,1112,19.5
Mon, May 27 2013,1000,985,13.2,538,17.1,1523,14.6
Mon, May 27 2013,1100,675,20.1,428,22,1103,20.9
Mon, May 27 2013,1200,581,23.1,513,18.7,1094,21
Mon, May 27 2013,1300,612,18.3,543,21.2,1155,19.7
Mon, May 27 2013,1400,595,16.8,647,19.5,1242,18.2
Mon, May 27 2013,1500,609,18.1,710,17.3,1319,17.7
Mon, May 27 2013,1600,574,18.8,734,17.7,1308,18.2
Mon, May 27 2013,1700,596,20.1,823,19.6,1419,19.8
Mon, May 27 2013,1800,572,18.4,907,16.4,1479,17.2
Mon, May 27 2013,1900,581,16.5,1173,13.6,1754,14.5
Mon, May 27 2013,2000,546,14.8,980,11.7,1526,12.8
Mon, May 27 2013,2100,416,25.5,683,13.2,1099,17.8
Mon, May 27 2013,2200,281,24.6,479,12.3,760,16.8
Mon, May 27 2013,2300,241,22.8,312,15.1,553,18.4
Mon, May 27 2013,2400,131,19.1,213,16.9,344,17.7
Tue, May 28 2013,0100,121,25.6,170,17.6,291,21
Tue, May 28 2013,0200,75,52,151,11.3,226,24.8
Tue, May 28 2013,0300,28,39.3,75,28,103,31.1
Tue, May 28 2013,0400,33,51.5,44,50,77,50.6
Tue, May 28 2013,0500,54,55.6,34,55.9,88,55.7
Tue, May 28 2013,0600,106,46.2,46,45.7,152,46.1
Tue, May 28 2013,0700,211,38.4,72,51.4,283,41.7
Tue, May 28 2013,0800,667,24.7,200,33.5,867,26.8
Tue, May 28 2013,0900,920,14.7,437,24.7,1357,17.9
Tue, May 28 2013,1000,1119,10.7,738,15.2,1857,12.5
Tue, May 28 2013,1100,768,17.3,650,15.4,1418,16.4
Tue, May 28 2013,1200,569,22.3,646,15.3,1215,18.6
Tue, May 28 2013,1300,549,22.2,613,18.8,1162,20.4
Tue, May 28 2013,1400,597,20.3,647,20.4,1244,20.3
Tue, May 28 2013,1500,649,19.1,640,19.2,1289,19.2
Tue, May 28 2013,1600,655,17.7,635,20.2,1290,18.9
Tue, May 28 2013,1700,701,17.1,719,18.2,1420,17.7
Tue, May 28 2013,1800,676,14.2,899,17.2,1575,15.9
Tue, May 28 2013,1900,698,14.3,1094,13.1,1792,13.6
Tue, May 28 2013,2000,621,13.5,851,11.4,1472,12.3
Tue, May 28 2013,2100,465,20.6,581,13.4,1046,16.6
Tue, May 28 2013,2200,310,21.3,367,12,677,16.2
Tue, May 28 2013,2300,264,22.3,338,14.8,602,18.1
Tue, May 28 2013,2400,183,19.1,207,16.9,390,17.9
Wed, May 29 2013,0100,114,28.1,170,17.1,284,21.5
Wed, May 29 2013,0200,89,49.4,132,18.9,221,31.2
Wed, May 29 2013,0300,30,56.7,77,27.3,107,35.5
Wed, May 29 2013,0400,31,45.2,61,52.5,92,50
Wed, May 29 2013,0500,62,48.4,40,60,102,52.9
Wed, May 29 2013,0600,106,41.5,45,46.7,151,43
Wed, May 29 2013,0700,213,40.8,84,47.6,297,42.8
Wed, May 29 2013,0800,649,25.1,184,35.3,833,27.4
Wed, May 29 2013,0900,879,17.5,415,23.1,1294,19.3
Wed, May 29 2013,1000,1062,12.4,726,18.3,1788,14.8
Wed, May 29 2013,1100,779,17.3,627,21.1,1406,19
Wed, May 29 2013,1200,638,23.5,574,16.4,1212,20.1
Wed, May 29 2013,1300,582,17.9,565,25.8,1147,21.8
Wed, May 29 2013,1400,608,18.1,554,22,1162,20
Wed, May 29 2013,1500,591,17.9,586,21.5,1177,19.7
Wed, May 29 2013,1600,684,18.1,657,23.4,1341,20.7
Wed, May 29 2013,1700,638,16.6,788,20.3,1426,18.7
Wed, May 29 2013,1800,679,16.8,914,16.3,1593,16.5
Wed, May 29 2013,1900,687,15.4,1139,12.6,1826,13.6
Wed, May 29 2013,2000,651,12.6,881,12.1,1532,12.3
Wed, May 29 2013,2100,484,21.5,631,12.7,1115,16.5
Wed, May 29 2013,2200,309,18.8,414,16.7,723,17.6
Wed, May 29 2013,2300,295,18.3,275,12.7,570,15.6
Wed, May 29 2013,2400,194,17.5,237,19.8,431,18.8
Thu, May 30 2013,0100,111,27,155,20.6,266,23.3
Thu, May 30 2013,0200,82,43.9,142,22.5,224,30.4
Thu, May 30 2013,0300,41,43.9,86,34.9,127,37.8
Thu, May 30 2013,0400,42,61.9,48,52.1,90,56.7
Thu, May 30 2013,0500,58,46.6,37,64.9,95,53.7
Thu, May 30 2013,0600,114,39.5,56,53.6,170,44.1
Thu, May 30 2013,0700,232,41.4,88,52.3,320,44.4
Thu, May 30 2013,0800,633,25.3,174,37.4,807,27.9
Thu, May 30 2013,0900,900,18.9,378,22,1278,19.8
Thu, May 30 2013,1000,1065,13,703,18.3,1768,15.1
Thu, May 30 2013,1100,824,17.1,622,18.3,1446,17.6
Thu, May 30 2013,1200,670,20,603,18.7,1273,19.4
Thu, May 30 2013,1300,625,18.4,594,26.4,1219,22.3
Thu, May 30 2013,1400,613,20.2,589,21.4,1202,20.8
Thu, May 30 2013,1500,621,18.8,641,18.4,1262,18.6
Thu, May 30 2013,1600,626,17.4,668,20.4,1294,18.9
Thu, May 30 2013,1700,659,17,876,20.7,1535,19.1
Thu, May 30 2013,1800,700,17.3,989,14.1,1689,15.4
