Day of Week,Date,Hour ending,Hourly volume Eastbound,HCV % Eastbound,Hourly volume Westbound,HCV % Westbound,Total volume,Total % HCV
Mon, Feb 14 2011,0500,141,16.3,81,40.7,222,25.2
Mon, Feb 14 2011,0600,430,11.2,217,27.6,647,16.7
Mon, Feb 14 2011,0700,1413,4.7,509,20.4,1922,8.9
Mon, Feb 14 2011,0800,2172,3.1,959,10.4,3131,5.4
Mon, Feb 14 2011,0900,1980,4,1353,8.1,3333,5.7
Mon, Feb 14 2011,1000,1328,6.9,928,11.5,2256,8.8
Mon, Feb 14 2011,1100,971,12.5,863,10.8,1834,11.7
Mon, Feb 14 2011,1200,903,13,930,12.5,1833,12.7
Mon, Feb 14 2011,1300,1069,13,1077,11.9,2146,12.4
Mon, Feb 14 2011,1400,1069,13,1037,11.8,2106,12.4
Mon, Feb 14 2011,1500,1072,10.5,1065,9,2137,9.8
Mon, Feb 14 2011,1600,1090,11.3,1366,7.6,2456,9.2
Mon, Feb 14 2011,1700,1245,8.8,1860,5.5,3105,6.8
Mon, Feb 14 2011,1800,1254,10.3,2185,3.4,3439,5.9
Mon, Feb 14 2011,1900,894,7.2,1438,5.6,2332,6.2
Mon, Feb 14 2011,2000,606,9.4,814,6.4,1420,7.7
Mon, Feb 14 2011,2100,429,13.8,532,7.7,961,10.4
Mon, Feb 14 2011,2200,317,14.5,397,8.3,714,11.1
Mon, Feb 14 2011,2300,198,13.6,336,15.8,534,15
Mon, Feb 14 2011,2400,129,20.9,211,21.8,340,21.5
Tue, Feb 15 2011,0100,84,44,157,28.7,241,34
Tue, Feb 15 2011,0200,50,32,86,47.7,136,41.9
Tue, Feb 15 2011,0300,41,24.4,81,63,122,50
Tue, Feb 15 2011,0400,75,32,62,66.1,137,47.4
Tue, Feb 15 2011,0500,142,22.5,114,45.6,256,32.8
Tue, Feb 15 2011,0600,375,14.4,162,37,537,21.2
Tue, Feb 15 2011,0700,1382,5.4,514,23.9,1896,10.4
Tue, Feb 15 2011,0800,2004,4.1,1073,10.8,3077,6.4
Tue, Feb 15 2011,0900,2080,4.4,1367,7.5,3447,5.6
Tue, Feb 15 2011,1000,1357,9.5,1072,12.2,2429,10.7
Tue, Feb 15 2011,1100,1010,13.7,795,12.6,1805,13.2
Tue, Feb 15 2011,1200,974,14.2,899,14.6,1873,14.4
Tue, Feb 15 2011,1300,1001,14.3,981,11.4,1982,12.9
Tue, Feb 15 2011,1400,1095,12,965,13.1,2060,12.5
Tue, Feb 15 2011,1500,1101,12.3,1082,9,2183,10.6
Tue, Feb 15 2011,1600,1161,12.1,1396,7,2557,9.3
Tue, Feb 15 2011,1700,1324,9.4,1997,5.6,3321,7.1
Tue, Feb 15 2011,1800,1194,10.1,2182,3,3376,5.5
Tue, Feb 15 2011,1900,992,8.9,1544,5.1,2536,6.6
Tue, Feb 15 2011,2000,649,11.7,828,5.9,1477,8.5
Tue, Feb 15 2011,2100,428,15.2,651,7.7,1079,10.7
Tue, Feb 15 2011,2200,370,16.8,511,9.4,881,12.5
Tue, Feb 15 2011,2300,251,13.9,349,10.9,600,12.2
Tue, Feb 15 2011,2400,154,13,277,20.9,431,18.1
Wed, Feb 16 2011,0100,82,37.8,148,34.5,230,35.7
Wed, Feb 16 2011,0200,40,40,97,45.4,137,43.8
Wed, Feb 16 2011,0300,43,30.2,77,66.2,120,53.3
Wed, Feb 16 2011,0400,63,31.7,60,63.3,123,47.2
Wed, Feb 16 2011,0500,135,23.7,97,44.3,232,32.3
Wed, Feb 16 2011,0600,387,17.3,165,41.2,552,24.5
Wed, Feb 16 2011,0700,1210,6.7,479,26.3,1689,12.3
Wed, Feb 16 2011,0800,2011,3.6,1017,12.4,3028,6.5
Wed, Feb 16 2011,0900,2158,4.4,1370,7.7,3528,5.7
Wed, Feb 16 2011,1000,1392,7.5,1058,12.1,2450,9.5
Wed, Feb 16 2011,1100,1130,12.1,882,12.2,2012,12.2
Wed, Feb 16 2011,1200,1040,13.4,910,12.3,1950,12.9
Wed, Feb 16 2011,1300,1183,15,1020,11.1,2203,13.2
Wed, Feb 16 2011,1400,1126,11.9,1147,11.9,2273,11.9
Wed, Feb 16 2011,1500,1099,12,1220,9.7,2319,10.8
Wed, Feb 16 2011,1600,1254,11.2,1419,7,2673,9
Wed, Feb 16 2011,1700,1372,9.3,2022,5.4,3394,7
Wed, Feb 16 2011,1800,1357,8.1,2317,4.1,3674,5.6
Wed, Feb 16 2011,1900,1075,7.7,1655,5.1,2730,6.2
Wed, Feb 16 2011,2000,677,9.6,954,5.3,1631,7.1
Wed, Feb 16 2011,2100,464,13.4,745,6.8,1209,9.3
Wed, Feb 16 2011,2200,393,14,543,9.8,936,11.5
Wed, Feb 16 2011,2300,280,18.9,406,14.8,686,16.5
Wed, Feb 16 2011,2400,158,20.9,334,11.1,492,14.2
Thu, Feb 17 2011,0100,86,39.5,238,25.2,324,29
Thu, Feb 17 2011,0200,48,41.7,103,36.9,151,38.4
Thu, Feb 17 2011,0300,51,35.3,84,54.8,135,47.4
Thu, Feb 17 2011,0400,68,33.8,75,48,143,41.3
Thu, Feb 17 2011,0500,163,24.5,114,48.2,277,34.3
Thu, Feb 17 2011,0600,377,14.3,181,37,558,21.7
Thu, Feb 17 2011,0700,1280,6.4,494,20.6,1774,10.4
Thu, Feb 17 2011,0800,2005,4.2,1050,13.4,3055,7.4
Thu, Feb 17 2011,0900,1846,5,1318,8.8,3164,6.6
Thu, Feb 17 2011,1000,1556,7.9,1085,13.1,2641,10
Thu, Feb 17 2011,1100,1098,12.8,911,12.6,2009,12.7
Thu, Feb 17 2011,1200,1094,11.3,952,11.3,2046,11.3
Thu, Feb 17 2011,1300,1127,12.1,1000,12.4,2127,12.2
Thu, Feb 17 2011,1400,1196,9.9,1110,11.1,2306,10.5
Thu, Feb 17 2011,1500,1217,11.4,1223,9.2,2440,10.3
Thu, Feb 17 2011,1600,1319,9.4,1476,6.3,2795,7.8
Thu, Feb 17 2011,1700,1421,8.2,2024,4.7,3445,6.2
Thu, Feb 17 2011,1800,1396,8.3,2355,4.1,3751,5.7
Thu, Feb 17 2011,1900,1180,5.1,1765,4.1,2945,4.5
Thu, Feb 17 2011,2000,776,10.2,1121,4.5,1897,6.9
Thu, Feb 17 2011,2100,560,11.6,784,6.9,1344,8.9
Thu, Feb 17 2011,2200,397,12.8,654,7.3,1051,9.4
Thu, Feb 17 2011,2300,255,16.5,459,12.2,714,13.7
Thu, Feb 17 2011,2400,161,13.7,306,17.6,467,16.3
Fri, Feb 18 2011,0100,82,40.2,212,31.1,294,33.7
Fri, Feb 18 2011,0200,79,31.6,107,40.2,186,36.6
Fri, Feb 18 2011,0300,52,21.2,98,55.1,150,43.3
Fri, Feb 18 2011,0400,85,30.6,74,50,159,39.6
Fri, Feb 18 2011,0500,135,28.1,108,46.3,243,36.2
Fri, Feb 18 2011,0600,399,14.8,170,41.8,569,22.8
Fri, Feb 18 2011,0700,1196,7.4,448,25.7,1644,12.4
Fri, Feb 18 2011,0800,1823,4.7,908,12.4,2731,7.3
Fri, Feb 18 2011,0900,1841,4.6,1224,9.8,3065,6.7
Fri, Feb 18 2011,1000,1240,8.8,959,11.7,2199,10.1
Fri, Feb 18 2011,1100,1028,12.3,967,11.5,1995,11.9
Fri, Feb 18 2011,1200,1046,12.9,1134,9.8,2180,11.3
Fri, Feb 18 2011,1300,1183,9.5,1294,10.1,2477,9.8
Fri, Feb 18 2011,1400,1319,9.3,1607,6.3,2926,7.7
Fri, Feb 18 2011,1500,1366,10.2,1881,5.5,3247,7.5
Fri, Feb 18 2011,1600,1555,7.5,2271,3.6,3826,5.2
Fri, Feb 18 2011,1700,1460,7.1,2288,3.4,3748,4.8
Fri, Feb 18 2011,1800,1422,6.9,2213,2.3,3635,4.1
Fri, Feb 18 2011,1900,1326,5.6,1963,3.6,3289,4.4
Fri, Feb 18 2011,2000,962,6.5,1823,3,2785,4.2
Fri, Feb 18 2011,2100,635,9.3,1004,3.7,1639,5.9
Fri, Feb 18 2011,2200,440,11.1,563,7.3,1003,9
Fri, Feb 18 2011,2300,291,13.4,362,9.7,653,11.3
Fri, Feb 18 2011,2400,213,12.2,273,13.9,486,13.2
Sat, Feb 19 2011,0100,116,29.3,177,25.4,293,27
Sat, Feb 19 2011,0200,78,23.1,113,30.1,191,27.2
Sat, Feb 19 2011,0300,62,22.6,102,34.3,164,29.9
Sat, Feb 19 2011,0400,74,21.6,79,25.3,153,23.5
Sat, Feb 19 2011,0500,101,21.8,97,30.9,198,26.3
Sat, Feb 19 2011,0600,154,14.3,95,18.9,249,16.1
Sat, Feb 19 2011,0700,346,9.2,221,15.8,567,11.8
Sat, Feb 19 2011,0800,540,7,420,8.8,960,7.8
Sat, Feb 19 2011,0900,823,5.6,651,4.8,1474,5.2
Sat, Feb 19 2011,1000,924,6,961,4.5,1885,5.2
Sat, Feb 19 2011,1100,1088,4.4,1243,4.1,2331,4.2
Sat, Feb 19 2011,1200,1304,5.5,1400,3.6,2704,4.5
Sat, Feb 19 2011,1300,1395,3.5,1602,2.7,2997,3.1
Sat, Feb 19 2011,1400,1389,3.3,1633,2,3022,2.6
Sat, Feb 19 2011,1500,1395,2.5,1597,2.2,2992,2.3
Sat, Feb 19 2011,1600,1398,2.6,1437,1.3,2835,2
Sat, Feb 19 2011,1700,1233,1.5,1410,2.1,2643,1.8
Sat, Feb 19 2011,1800,1167,2.2,1228,1.9,2395,2
Sat, Feb 19 2011,1900,976,2.6,959,2.6,1935,2.6
Sat, Feb 19 2011,2000,740,3.1,723,2.4,1463,2.7
Sat, Feb 19 2011,2100,488,4.1,568,2.6,1056,3.3
Sat, Feb 19 2011,2200,359,4.2,406,3,765,3.5
Sat, Feb 19 2011,2300,216,8.3,356,4.5,572,5.9
Sat, Feb 19 2011,2400,127,5.5,217,6.5,344,6.1
Sun, Feb 20 2011,0100,106,0.9,191,10.5,297,7.1
Sun, Feb 20 2011,0200,58,3.4,120,13.3,178,10.1
Sun, Feb 20 2011,0300,57,10.5,106,17,163,14.7
Sun, Feb 20 2011,0400,73,11,54,13,127,11.8
Sun, Feb 20 2011,0500,95,8.4,56,12.5,151,9.9
Sun, Feb 20 2011,0600,119,7.6,70,4.3,189,6.3
Sun, Feb 20 2011,0700,196,8.2,157,10.8,353,9.3
Sun, Feb 20 2011,0800,237,3.8,223,9.4,460,6.5
Sun, Feb 20 2011,0900,345,4.3,336,4.2,681,4.3
Sun, Feb 20 2011,1000,505,4.6,458,2.4,963,3.5
Sun, Feb 20 2011,1100,667,2.5,677,2.4,1344,2.5
Sun, Feb 20 2011,1200,1066,3.5,1025,1.8,2091,2.6
Sun, Feb 20 2011,1300,1248,2.4,1252,1.5,2500,2
Sun, Feb 20 2011,1400,1492,2.2,1442,1.7,2934,1.9
Sun, Feb 20 2011,1500,1528,1.3,1534,1.9,3062,1.6
Sun, Feb 20 2011,1600,1682,1.8,1477,1.6,3159,1.7
Sun, Feb 20 2011,1700,1741,1.3,1396,1.7,3137,1.5
Sun, Feb 20 2011,1800,1776,1.2,1407,2.3,3183,1.7
Sun, Feb 20 2011,1900,1559,1.9,1045,2.7,2604,2.2
Sun, Feb 20 2011,2000,1327,2.1,866,3,2193,2.5
Sun, Feb 20 2011,2100,1064,2,652,3.7,1716,2.6
Sun, Feb 20 2011,2200,725,2.3,375,7.7,1100,4.2
Sun, Feb 20 2011,2300,394,2.3,292,8.9,686,5.1
Sun, Feb 20 2011,2400,163,6.1,205,14.1,368,10.6
Mon, Feb 21 2011,0100,70,17.1,142,31,212,26.4
Mon, Feb 21 2011,0200,39,15.4,61,42.6,100,32
Mon, Feb 21 2011,0300,46,28.3,60,50,106,40.6
Mon, Feb 21 2011,0400,85,17.6,55,52.7,140,31.4
Mon, Feb 21 2011,0500,174,15.5,85,41.2,259,23.9
Mon, Feb 21 2011,0600,402,10.4,191,26.2,593,15.5
Mon, Feb 21 2011,0700,1465,4.7,551,18.1,2016,8.4
Mon, Feb 21 2011,0800,2020,4,959,10.1,2979,5.9
Mon, Feb 21 2011,0900,2068,4.4,1220,8.8,3288,6
Mon, Feb 21 2011,1000,1378,7.2,912,13.7,2290,9.8
Mon, Feb 21 2011,1100,1130,10.3,985,10.3,2115,10.3
Mon, Feb 21 2011,1200,1138,10.6,1055,9.9,2193,10.3
Mon, Feb 21 2011,1300,1179,10.3,1142,9.8,2321,10
Mon, Feb 21 2011,1400,1200,10,1194,9.1,2394,9.6
Mon, Feb 21 2011,1500,1135,10.7,1337,7.9,2472,9.2
Mon, Feb 21 2011,1600,1228,9.9,1412,7.4,2640,8.6
Mon, Feb 21 2011,1700,1357,7.6,1831,5.1,3188,6.1
Mon, Feb 21 2011,1800,1289,7.6,2223,3,3512,4.7
Mon, Feb 21 2011,1900,986,8.8,1612,4.5,2598,6.2
Mon, Feb 21 2011,2000,713,9,851,4.5,1564,6.5
Mon, Feb 21 2011,2100,526,10.6,638,6.6,1164,8.4
Mon, Feb 21 2011,2200,385,14.8,438,11.4,823,13
Mon, Feb 21 2011,2300,253,11.9,336,13.1,589,12.6
Mon, Feb 21 2011,2400,128,20.3,228,20.6,356,20.5
Tue, Feb 22 2011,0100,99,37.4,153,37.9,252,37.7
Tue, Feb 22 2011,0200,56,30.4,94,47.9,150,41.3
Tue, Feb 22 2011,0300,40,30,77,66.2,117,53.8
Tue, Feb 22 2011,0400,83,21.7,61,47.5,144,32.6
Tue, Feb 22 2011,0500,156,28.2,107,46.7,263,35.7
Tue, Feb 22 2011,0600,379,15,191,37.7,570,22.6
Tue, Feb 22 2011,0700,1237,7.2,509,23.4,1746,11.9
Tue, Feb 22 2011,0800,1958,4,1030,13.9,2988,7.4
Tue, Feb 22 2011,0900,2010,4.8,1209,8.1,3219,6.1
Tue, Feb 22 2011,1000,1373,7.1,949,12.5,2322,9.3
Tue, Feb 22 2011,1100,1105,13.8,904,13.4,2009,13.6
Tue, Feb 22 2011,1200,1082,10.6,1063,11.2,2145,10.9
Tue, Feb 22 2011,1300,973,15,1153,10,2126,12.3
Tue, Feb 22 2011,1400,880,14.7,1125,9.4,2005,11.7
Tue, Feb 22 2011,1500,739,20.7,1233,8.7,1972,13.2
Tue, Feb 22 2011,1600,712,16.4,1411,6,2123,9.5
Tue, Feb 22 2011,1700,766,13.7,2026,4.8,2792,7.3
Tue, Feb 22 2011,1800,675,14.4,2255,2.6,2930,5.3
Tue, Feb 22 2011,1900,542,12.9,1636,3.7,2178,6
Tue, Feb 22 2011,2000,421,14.7,1015,5.7,1436,8.4
Tue, Feb 22 2011,2100,362,17.7,741,6.5,1103,10.2
Tue, Feb 22 2011,2200,294,20.1,533,7.9,827,12.2
Tue, Feb 22 2011,2300,224,16.5,389,14.9,613,15.5
Tue, Feb 22 2011,2400,143,16.8,328,13.4,471,14.4
Wed, Feb 23 2011,0100,90,31.1,193,22.8,283,25.4
Wed, Feb 23 2011,0200,51,29.4,101,45.5,152,40.1
Wed, Feb 23 2011,0300,39,35.9,81,63,120,54.2
Wed, Feb 23 2011,0400,64,29.7,64,56.2,128,43
Wed, Feb 23 2011,0500,113,29.2,95,44.2,208,36.1
Wed, Feb 23 2011,0600,267,16.5,166,42.8,433,26.6
Wed, Feb 23 2011,0700,547,15.7,464,25.4,1011,20.2
Wed, Feb 23 2011,0800,942,9.1,1046,13.1,1988,11.2
Wed, Feb 23 2011,0900,912,10.2,1276,9.2,2188,9.6
Wed, Feb 23 2011,1000,779,13,1014,12,1793,12.4
Wed, Feb 23 2011,1100,871,16.4,999,10.1,1870,13
Wed, Feb 23 2011,1200,1290,11.9,1057,10.3,2347,11.2
Wed, Feb 23 2011,1300,1235,11.7,1144,10.4,2379,11.1
Wed, Feb 23 2011,1400,852,17.3,1195,9.5,2047,12.7
Wed, Feb 23 2011,1500,963,12.9,1354,8.9,2317,10.5
Wed, Feb 23 2011,1600,1419,10.4,1557,6,2976,8.1
Wed, Feb 23 2011,1700,1563,8.4,2005,4.9,3568,6.4
Wed, Feb 23 2011,1800,1485,6,2360,3.2,3845,4.3
Wed, Feb 23 2011,1900,1155,6.7,1795,3.6,2950,4.8
Wed, Feb 23 2011,2000,733,9.3,1228,4.4,1961,6.2
Wed, Feb 23 2011,2100,527,8.3,798,7,1325,7.5
Wed, Feb 23 2011,2200,393,14.8,526,9.3,919,11.6
Wed, Feb 23 2011,2300,282,16.3,395,12.7,677,14.2
Wed, Feb 23 2011,2400,144,18.1,398,12.1,542,13.7
Thu, Feb 24 2011,0100,84,33.3,194,24.7,278,27.3
Thu, Feb 24 2011,0200,46,41.3,94,55.3,140,50.7
Thu, Feb 24 2011,0300,50,30,86,52.3,136,44.1
Thu, Feb 24 2011,0400,66,25.8,80,51.2,146,39.7
Thu, Feb 24 2011,0500,128,29.7,103,45.6,231,36.8
Thu, Feb 24 2011,0600,285,18.9,160,36.9,445,25.4
Thu, Feb 24 2011,0700,590,12.7,485,21.4,1075,16.7
Thu, Feb 24 2011,0800,747,11.5,1038,14.8,1785,13.4
Thu, Feb 24 2011,0900,843,9.4,1275,9.5,2118,9.4
Thu, Feb 24 2011,1000,758,14.9,977,10.4,1735,12.4
Thu, Feb 24 2011,1100,691,17.9,1007,11.5,1698,14.1
Thu, Feb 24 2011,1200,738,18.2,1159,10.1,1897,13.2
Thu, Feb 24 2011,1300,678,16.8,1184,9.2,1862,12
Thu, Feb 24 2011,1400,862,16.5,1187,8.3,2049,11.8
Thu, Feb 24 2011,1500,1265,10.6,1471,8.4,2736,9.4
Thu, Feb 24 2011,1600,1476,9.8,1552,6.8,3028,8.2
Thu, Feb 24 2011,1700,1647,7.8,2078,3.8,3725,5.6
Thu, Feb 24 2011,1800,1309,8.2,2390,3,3699,4.8
Thu, Feb 24 2011,1900,620,13.4,1801,3.6,2421,6.1
Thu, Feb 24 2011,2000,474,14.8,1328,4.8,1802,7.4
Thu, Feb 24 2011,2100,395,15.4,858,6.6,1253,9.4
Thu, Feb 24 2011,2200,329,24.6,697,6.6,1026,12.4
Thu, Feb 24 2011,2300,282,24.1,502,11.4,784,15.9
Thu, Feb 24 2011,2400,159,16.4,388,16.8,547,16.6
Fri, Feb 25 2011,0100,92,38,221,23.1,313,27.5
Fri, Feb 25 2011,0200,59,33.9,114,39.5,173,37.6
Fri, Feb 25 2011,0300,40,37.5,107,56.1,147,51
Fri, Feb 25 2011,0400,87,26.4,77,53.2,164,39
Fri, Feb 25 2011,0500,121,23.1,99,46.5,220,33.6
Fri, Feb 25 2011,0600,271,19.9,174,41.4,445,28.3
Fri, Feb 25 2011,0700,595,14.6,405,26.4,1000,19.4
Fri, Feb 25 2011,0800,712,10.5,901,14.4,1613,12.7
Fri, Feb 25 2011,0900,814,10.7,1121,9.8,1935,10.2
Fri, Feb 25 2011,1000,824,13.6,1025,11.7,1849,12.5
Fri, Feb 25 2011,1100,700,19.7,1123,8.8,1823,13
Fri, Feb 25 2011,1200,752,18.5,1445,7.3,2197,11.1
Fri, Feb 25 2011,1300,815,16.8,1606,6.9,2421,10.2
Fri, Feb 25 2011,1400,770,14.2,1766,6.7,2536,9
Fri, Feb 25 2011,1500,821,15.7,2056,4.4,2877,7.6
Fri, Feb 25 2011,1600,1093,10,2284,3.9,3377,5.9
Fri, Feb 25 2011,1700,801,15.1,2473,2.8,3274,5.8
Fri, Feb 25 2011,1800,753,12.6,2302,3.3,3055,5.6
Fri, Feb 25 2011,1900,824,9.5,2276,3,3100,4.7
Fri, Feb 25 2011,2000,561,11.9,1991,2.7,2552,4.7
Fri, Feb 25 2011,2100,583,8.4,1521,3.5,2104,4.8
Fri, Feb 25 2011,2200,446,13.2,570,7,1016,9.7
Fri, Feb 25 2011,2300,286,11.9,416,10.1,702,10.8
Fri, Feb 25 2011,2400,177,11.9,279,14.7,456,13.6
Sat, Feb 26 2011,0100,113,33.6,201,17.4,314,23.2
Sat, Feb 26 2011,0200,71,12.7,131,31.3,202,24.8
Sat, Feb 26 2011,0300,65,26.2,89,34.8,154,31.2
Sat, Feb 26 2011,0400,99,19.2,82,31.7,181,24.9
Sat, Feb 26 2011,0500,100,21,103,23.3,203,22.2
Sat, Feb 26 2011,0600,168,15.5,121,20.7,289,17.6
Sat, Feb 26 2011,0700,359,7.2,205,16.6,564,10.6
Sat, Feb 26 2011,0800,541,9.1,402,10.7,943,9.8
Sat, Feb 26 2011,0900,820,4.6,651,5.5,1471,5
Sat, Feb 26 2011,1000,981,5.5,878,5.2,1859,5.4
Sat, Feb 26 2011,1100,1030,8.3,1136,3.6,2166,5.8
Sat, Feb 26 2011,1200,1306,4.7,1407,3.8,2713,4.2
Sat, Feb 26 2011,1300,1469,3.2,1422,3.4,2891,3.3
Sat, Feb 26 2011,1400,1475,3.1,1412,2.8,2887,2.9
Sat, Feb 26 2011,1500,1372,2.6,1408,2.1,2780,2.3
Sat, Feb 26 2011,1600,1406,3.2,1325,2.6,2731,2.9
Sat, Feb 26 2011,1700,1351,2.1,1280,2.5,2631,2.3
Sat, Feb 26 2011,1800,1221,2.1,1163,2.4,2384,2.3
Sat, Feb 26 2011,1900,1020,2.6,1029,2.3,2049,2.5
Sat, Feb 26 2011,2000,683,2.5,763,2.8,1446,2.6
Sat, Feb 26 2011,2100,429,3.5,510,4.3,939,3.9
Sat, Feb 26 2011,2200,343,6.1,344,3.5,687,4.8
Sat, Feb 26 2011,2300,213,5.2,321,6.5,534,6
Sat, Feb 26 2011,2400,153,3.9,281,4.6,434,4.4
Sun, Feb 27 2011,0100,95,8.4,255,3.5,350,4.9
Sun, Feb 27 2011,0200,61,1.6,120,15,181,10.5
Sun, Feb 27 2011,0300,60,5,83,12,143,9.1
Sun, Feb 27 2011,0400,56,12.5,65,21.5,121,17.4
Sun, Feb 27 2011,0500,81,9.9,69,20.3,150,14.7
Sun, Feb 27 2011,0600,118,4.2,66,7.6,184,5.4
Sun, Feb 27 2011,0700,192,5.7,160,11.2,352,8.2
Sun, Feb 27 2011,0800,260,7.3,224,7.6,484,7.4
Sun, Feb 27 2011,0900,375,4.5,339,5.9,714,5.2
Sun, Feb 27 2011,1000,539,3.7,509,3.7,1048,3.7
Sun, Feb 27 2011,1100,703,2.1,720,3.2,1423,2.7
Sun, Feb 27 2011,1200,1095,3,1019,1.7,2114,2.4
Sun, Feb 27 2011,1300,1404,2.5,1340,2.1,2744,2.3
Sun, Feb 27 2011,1400,1709,2.2,1398,1.9,3107,2.1
Sun, Feb 27 2011,1500,1673,1.8,1328,1.4,3001,1.6
Sun, Feb 27 2011,1600,1590,1.3,1222,2.5,2812,1.8
Sun, Feb 27 2011,1700,1678,1.3,1222,2.2,2900,1.7
Sun, Feb 27 2011,1800,1990,2.3,1362,1.5,3352,2
Sun, Feb 27 2011,1900,1986,1.2,1283,4.2,3269,2.4
Sun, Feb 27 2011,2000,1764,1.9,910,2,2674,1.9
Sun, Feb 27 2011,2100,1445,1.8,663,3,2108,2.2
Sun, Feb 27 2011,2200,950,2.3,475,6.1,1425,3.6
Sun, Feb 27 2011,2300,453,2.9,296,5.7,749,4
Sun, Feb 27 2011,2400,196,6.6,291,7.9,487,7.4
Mon, Feb 28 2011,0100,96,10.4,232,13.8,328,12.8
Mon, Feb 28 2011,0200,41,22,67,35.8,108,30.6
Mon, Feb 28 2011,0300,44,20.5,74,48.6,118,38.1
Mon, Feb 28 2011,0400,74,12.2,69,40.6,143,25.9
Mon, Feb 28 2011,0500,143,14,78,47.4,221,25.8
Mon, Feb 28 2011,0600,385,11.4,199,23.6,584,15.6
Mon, Feb 28 2011,0700,1476,4.9,555,20,2031,9
Mon, Feb 28 2011,0800,2220,3.6,1037,11.2,3257,6
Mon, Feb 28 2011,0900,2154,4.8,1320,9.3,3474,6.5
Mon, Feb 28 2011,1000,1027,7.3,903,11.3,1930,9.2
Mon, Feb 28 2011,1100,1182,11,846,12.2,2028,11.5
Mon, Feb 28 2011,1200,986,14.9,936,12,1922,13.5
Mon, Feb 28 2011,1300,1028,11.4,1040,11,2068,11.2
Mon, Feb 28 2011,1400,1063,11.2,1083,10.8,2146,11
Mon, Feb 28 2011,1500,1064,11.1,1188,7.5,2252,9.2
Mon, Feb 28 2011,1600,1129,11.4,1316,8.1,2445,9.7
Mon, Feb 28 2011,1700,1299,8.4,1695,4.2,2994,6
Mon, Feb 28 2011,1800,1138,8.9,2176,4.2,3314,5.8
Mon, Feb 28 2011,1900,966,9,1598,5.1,2564,6.6
Mon, Feb 28 2011,2000,637,10.2,838,6.8,1475,8.3
Mon, Feb 28 2011,2100,495,10.3,605,7.3,1100,8.6
Mon, Feb 28 2011,2200,386,17.9,468,9.2,854,13.1
Mon, Feb 28 2011,2300,212,10.8,372,12.9,584,12.2
Mon, Feb 28 2011,2400,118,27.1,227,21.6,345,23.5
Tue, Mar 1 2011,0100,87,33.3,149,27.5,236,29.7
Tue, Mar 1 2011,0200,59,40.7,92,53.3,151,48.3
Tue, Mar 1 2011,0300,43,27.9,73,53.4,116,44
Tue, Mar 1 2011,0400,71,32.4,74,63.5,145,48.3
Tue, Mar 1 2011,0500,144,23.6,103,44.7,247,32.4
Tue, Mar 1 2011,0600,355,14.1,188,36.2,543,21.7
Tue, Mar 1 2011,0700,1270,6.3,460,23.3,1730,10.8
Tue, Mar 1 2011,0800,2076,3.6,1054,12.1,3130,6.5
Tue, Mar 1 2011,0900,2094,4.7,1390,6.6,3484,5.5
Tue, Mar 1 2011,1000,1415,8.4,961,12.2,2376,9.9
Tue, Mar 1 2011,1100,1026,11.8,862,11.8,1888,11.8
Tue, Mar 1 2011,1200,970,13,887,14.3,1857,13.6
Tue, Mar 1 2011,1300,1016,13,885,12.3,1901,12.7
Tue, Mar 1 2011,1400,1018,12.5,1040,11.3,2058,11.9
Tue, Mar 1 2011,1500,1060,12.7,1134,10.1,2194,11.4
Tue, Mar 1 2011,1600,1033,12.3,1363,6.4,2396,8.9
Tue, Mar 1 2011,1700,1373,11.3,1923,4.9,3296,7.6
Tue, Mar 1 2011,1800,1255,8.7,2208,3.8,3463,5.6
Tue, Mar 1 2011,1900,1025,8.6,1623,4.3,2648,5.9
Tue, Mar 1 2011,2000,609,9.5,928,5,1537,6.8
Tue, Mar 1 2011,2100,457,14.4,711,8.2,1168,10.6
Tue, Mar 1 2011,2200,428,12.9,516,9.3,944,10.9
Tue, Mar 1 2011,2300,309,12.6,391,13,700,12.9
Tue, Mar 1 2011,2400,129,27.9,251,18.7,380,21.8
Wed, Mar 2 2011,0100,79,29.1,171,38,250,35.2
Wed, Mar 2 2011,0200,51,27.5,102,42.2,153,37.3
Wed, Mar 2 2011,0300,41,36.6,93,61.3,134,53.7
Wed, Mar 2 2011,0400,72,26.4,70,60,142,43
Wed, Mar 2 2011,0500,127,29.1,82,45.1,209,35.4
Wed, Mar 2 2011,0600,387,16,176,39.2,563,23.3
Wed, Mar 2 2011,0700,1293,7,459,22,1752,10.9
Wed, Mar 2 2011,0800,2084,4.1,1022,14,3106,7.4
Wed, Mar 2 2011,0900,2026,5.2,1427,9.4,3453,6.9
Wed, Mar 2 2011,1000,1388,7.3,935,12.3,2323,9.3
Wed, Mar 2 2011,1100,1022,12,901,11.2,1923,11.6
Wed, Mar 2 2011,1200,1056,14.3,997,14.5,2053,14.4
Wed, Mar 2 2011,1300,1039,11.6,1026,12.7,2065,12.2
Wed, Mar 2 2011,1400,1082,11.6,1094,9.9,2176,10.7
Wed, Mar 2 2011,1500,1054,12.4,1238,9.6,2292,10.9
Wed, Mar 2 2011,1600,1181,10.1,1435,6.3,2616,8
Wed, Mar 2 2011,1700,1365,8.8,1942,4.3,3307,6.1
Wed, Mar 2 2011,1800,1340,8.1,2285,3.2,3625,5
Wed, Mar 2 2011,1900,1112,6.8,1654,4.7,2766,5.5
