Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Tue, Jan 17 2012,1300,1449,9.7,1573,9.3,3022,9.5
Tue, Jan 17 2012,1400,1646,7.4,1636,8.9,3282,8.1
Tue, Jan 17 2012,1500,1749,7.5,1609,8.3,3358,7.9
Tue, Jan 17 2012,1600,1890,5,1935,7.9,3825,6.5
Tue, Jan 17 2012,1700,2536,3.2,2977,4,5513,3.6
Tue, Jan 17 2012,1800,3108,1.4,3433,2.1,6541,1.7
Tue, Jan 17 2012,1900,2741,1.3,2478,1.5,5219,1.4
Tue, Jan 17 2012,2000,1574,2,1400,1.7,2974,1.9
Tue, Jan 17 2012,2100,936,1.2,836,2,1772,1.6
Tue, Jan 17 2012,2200,737,1.5,681,3.2,1418,2.3
Tue, Jan 17 2012,2300,541,2.2,472,3.2,1013,2.7
Tue, Jan 17 2012,2400,302,4.3,278,5,580,4.7
Wed, Jan 18 2012,0100,158,10.1,147,4.1,305,7.2
Wed, Jan 18 2012,0200,69,17.4,98,11.2,167,13.8
Wed, Jan 18 2012,0300,47,23.4,48,4.2,95,13.7
Wed, Jan 18 2012,0400,35,34.3,54,22.2,89,27
Wed, Jan 18 2012,0500,65,27.7,112,12.5,177,18.1
Wed, Jan 18 2012,0600,185,23.8,237,7.2,422,14.5
Wed, Jan 18 2012,0700,633,12.2,759,7,1392,9.3
Wed, Jan 18 2012,0800,2814,4.7,2327,2.7,5141,3.8
Wed, Jan 18 2012,0900,4187,3.6,3148,2.1,7335,2.9
Wed, Jan 18 2012,1000,2641,5.5,2278,6.1,4919,5.8
Wed, Jan 18 2012,1100,1892,7.7,1543,9,3435,8.3
Wed, Jan 18 2012,1200,1534,8.7,1524,9.1,3058,8.9
Wed, Jan 18 2012,1300,1593,8.5,1627,9.7,3220,9.1
Wed, Jan 18 2012,1400,1687,6.9,1645,7.4,3332,7.2
Wed, Jan 18 2012,1500,1853,7.7,1712,7.2,3565,7.4
Wed, Jan 18 2012,1600,1811,5.8,2022,7.6,3833,6.8
Wed, Jan 18 2012,1700,2490,4.3,2895,4.3,5385,4.3
Wed, Jan 18 2012,1800,3198,1.7,3475,2.9,6673,2.3
Wed, Jan 18 2012,1900,2739,1.6,2610,1.6,5349,1.6
Wed, Jan 18 2012,2000,1672,1.1,1492,2.5,3164,1.8
Wed, Jan 18 2012,2100,1079,2.1,917,2.2,1996,2.2
Wed, Jan 18 2012,2200,779,1.8,729,3,1508,2.4
Wed, Jan 18 2012,2300,589,3.1,496,2.4,1085,2.8
Wed, Jan 18 2012,2400,351,4.3,283,2.5,634,3.5
Thu, Jan 19 2012,0100,181,12.2,152,5.9,333,9.3
Thu, Jan 19 2012,0200,62,14.5,85,10.6,147,12.2
Thu, Jan 19 2012,0300,47,29.8,54,16.7,101,22.8
Thu, Jan 19 2012,0400,42,31,49,22.4,91,26.4
Thu, Jan 19 2012,0500,63,31.7,108,10.2,171,18.1
Thu, Jan 19 2012,0600,153,26.1,216,12.5,369,18.2
Thu, Jan 19 2012,0700,619,13.1,722,6.8,1341,9.7
Thu, Jan 19 2012,0800,2930,5,2437,2.5,5367,3.8
Thu, Jan 19 2012,0900,3955,3.9,3110,2.7,7065,3.4
Thu, Jan 19 2012,1000,2736,6.5,2223,5.5,4959,6.1
Thu, Jan 19 2012,1100,1749,7.3,1622,8.4,3371,7.8
Thu, Jan 19 2012,1200,1596,9.9,1446,10.1,3042,10
Thu, Jan 19 2012,1300,1626,8.3,1523,9,3149,8.6
Thu, Jan 19 2012,1400,1721,7.3,1716,10,3437,8.6
Thu, Jan 19 2012,1500,1823,6.6,1642,8.3,3465,7.4
Thu, Jan 19 2012,1600,1981,6.1,2022,7.4,4003,6.7
Thu, Jan 19 2012,1700,2501,3.6,2881,4.1,5382,3.8
Thu, Jan 19 2012,1800,3208,1.7,3339,2.5,6547,2.1
Thu, Jan 19 2012,1900,2820,1.3,2670,1.8,5490,1.6
Thu, Jan 19 2012,2000,1661,1.2,1448,2.1,3109,1.6
Thu, Jan 19 2012,2100,1071,2.2,985,1.5,2056,1.9
Thu, Jan 19 2012,2200,800,2,789,2.2,1589,2.1
Thu, Jan 19 2012,2300,653,2.3,590,2.7,1243,2.5
Thu, Jan 19 2012,2400,366,4.6,287,3.5,653,4.1
Fri, Jan 20 2012,0100,178,8.4,178,4.5,356,6.5
Fri, Jan 20 2012,0200,71,15.5,89,9,160,11.9
Fri, Jan 20 2012,0300,49,28.6,70,15.7,119,21
Fri, Jan 20 2012,0400,48,25,66,19.7,114,21.9
Fri, Jan 20 2012,0500,66,28.8,120,14.2,186,19.4
Fri, Jan 20 2012,0600,181,19.3,236,7.6,417,12.7
Fri, Jan 20 2012,0700,631,16.2,708,7.8,1339,11.7
Fri, Jan 20 2012,0800,2772,4.6,2255,2.6,5027,3.7
Fri, Jan 20 2012,0900,3950,4.1,2948,2.3,6898,3.3
Fri, Jan 20 2012,1000,2527,6.3,2146,6.4,4673,6.4
Fri, Jan 20 2012,1100,1766,8.3,1579,6.9,3345,7.6
Fri, Jan 20 2012,1200,1549,8.5,1592,9.2,3141,8.9
Fri, Jan 20 2012,1300,1822,7.6,1761,7.6,3583,7.6
Fri, Jan 20 2012,1400,1938,5.7,1935,6.5,3873,6.1
Fri, Jan 20 2012,1500,2115,4.6,2090,6.5,4205,5.6
Fri, Jan 20 2012,1600,2404,4.2,2544,5.2,4948,4.7
Fri, Jan 20 2012,1700,2769,2.5,3220,3.1,5989,2.8
Fri, Jan 20 2012,1800,3028,1.8,3237,2.3,6265,2
Fri, Jan 20 2012,1900,2451,0.9,2293,1.5,4744,1.2
Fri, Jan 20 2012,2000,1645,1.3,1448,2.2,3093,1.7
Fri, Jan 20 2012,2100,998,1.4,916,1.9,1914,1.6
Fri, Jan 20 2012,2200,691,2.2,630,2.4,1321,2.3
Fri, Jan 20 2012,2300,513,2.3,469,3.2,982,2.7
Fri, Jan 20 2012,2400,380,3.4,347,2.9,727,3.2
Sat, Jan 21 2012,0100,267,4.9,240,3.8,507,4.3
Sat, Jan 21 2012,0200,131,9.9,167,6,298,7.7
Sat, Jan 21 2012,0300,99,7.1,106,6.6,205,6.8
Sat, Jan 21 2012,0400,66,16.7,105,6.7,171,10.5
Sat, Jan 21 2012,0500,77,24.7,144,4.2,221,11.3
Sat, Jan 21 2012,0600,129,24,128,7,257,15.6
Sat, Jan 21 2012,0700,185,14.6,254,3.9,439,8.4
Sat, Jan 21 2012,0800,534,6,483,5,1017,5.5
Sat, Jan 21 2012,0900,881,4.7,816,3.7,1697,4.2
Sat, Jan 21 2012,1000,1327,4.5,1250,4.2,2577,4.4
Sat, Jan 21 2012,1100,1320,3.7,1400,2.9,2720,3.3
Sat, Jan 21 2012,1200,1690,2.5,1581,1.8,3271,2.2
Sat, Jan 21 2012,1300,1936,2.3,1695,2.3,3631,2.3
Sat, Jan 21 2012,1400,2030,2.4,1887,2.5,3917,2.5
Sat, Jan 21 2012,1500,1893,1.9,1745,1.8,3638,1.9
Sat, Jan 21 2012,1600,1749,1.9,1714,2.1,3463,2
Sat, Jan 21 2012,1700,1810,1,1834,2.2,3644,1.6
Sat, Jan 21 2012,1800,1630,1.2,1649,2.8,3279,2
Sat, Jan 21 2012,1900,1399,1,1363,1.9,2762,1.4
Sat, Jan 21 2012,2000,1054,0.9,891,1.3,1945,1.1
Sat, Jan 21 2012,2100,863,1.3,681,1.3,1544,1.3
Sat, Jan 21 2012,2200,493,0.6,461,1.3,954,0.9
Sat, Jan 21 2012,2300,418,1,345,1.2,763,1
Sat, Jan 21 2012,2400,311,0.6,373,0.5,684,0.6
Sun, Jan 22 2012,0100,272,1.8,288,4.5,560,3.2
Sun, Jan 22 2012,0200,185,1.1,233,1.7,418,1.4
Sun, Jan 22 2012,0300,116,4.3,127,2.4,243,3.3
Sun, Jan 22 2012,0400,74,9.5,101,2,175,5.1
Sun, Jan 22 2012,0500,58,10.3,109,5.5,167,7.2
Sun, Jan 22 2012,0600,71,8.5,116,2.6,187,4.8
Sun, Jan 22 2012,0700,140,3.6,144,3.5,284,3.5
Sun, Jan 22 2012,0800,280,2.9,263,1.5,543,2.2
Sun, Jan 22 2012,0900,409,2,415,2.9,824,2.4
Sun, Jan 22 2012,1000,739,2,685,1.6,1424,1.8
Sun, Jan 22 2012,1100,1001,1.7,881,1.5,1882,1.6
Sun, Jan 22 2012,1200,1281,1.4,1329,1.5,2610,1.5
Sun, Jan 22 2012,1300,1797,1.1,1689,0.8,3486,0.9
Sun, Jan 22 2012,1400,2131,0.4,1810,0.8,3941,0.6
Sun, Jan 22 2012,1500,2084,0.4,1869,0.9,3953,0.6
Sun, Jan 22 2012,1600,1871,0.7,1853,0.3,3724,0.5
Sun, Jan 22 2012,1700,1792,1.2,1998,1.1,3790,1.1
Sun, Jan 22 2012,1800,1696,1,1949,1,3645,1
Sun, Jan 22 2012,1900,1527,0.9,1554,1.1,3081,1
Sun, Jan 22 2012,2000,1314,0.5,1179,0.9,2493,0.7
Sun, Jan 22 2012,2100,1082,1,945,1.4,2027,1.2
Sun, Jan 22 2012,2200,796,0.9,594,1.3,1390,1.1
Sun, Jan 22 2012,2300,485,1,406,2.5,891,1.7
Sun, Jan 22 2012,2400,296,3.4,256,3.1,552,3.3
Mon, Jan 23 2012,0100,145,5.5,155,5.2,300,5.3
Mon, Jan 23 2012,0200,64,7.8,83,3.6,147,5.4
Mon, Jan 23 2012,0300,42,11.9,47,12.8,89,12.4
Mon, Jan 23 2012,0400,41,22,47,19.1,88,20.5
Mon, Jan 23 2012,0500,49,28.6,129,10.1,178,15.2
Mon, Jan 23 2012,0600,196,15.8,257,7,453,10.8
Mon, Jan 23 2012,0700,613,10.6,786,4.2,1399,7
Mon, Jan 23 2012,0800,2916,4.5,2446,2.5,5362,3.6
Mon, Jan 23 2012,0900,3934,3.4,3174,2.5,7108,3
Mon, Jan 23 2012,1000,2658,5.9,2113,5.4,4771,5.7
Mon, Jan 23 2012,1100,1766,8.6,1468,7.1,3234,7.9
Mon, Jan 23 2012,1200,1516,7.9,1459,8.8,2975,8.4
Mon, Jan 23 2012,1300,1453,8.9,1461,10.5,2914,9.7
Mon, Jan 23 2012,1400,1653,7.3,1574,7.6,3227,7.4
Mon, Jan 23 2012,1500,1659,7.2,1708,9.1,3367,8.2
Mon, Jan 23 2012,1600,1758,5.4,1790,8.3,3548,6.9
Mon, Jan 23 2012,1700,2336,3.2,2836,3.9,5172,3.6
Mon, Jan 23 2012,1800,3184,1.6,3436,2.2,6620,1.9
Mon, Jan 23 2012,1900,2651,1.3,2400,1.9,5051,1.6
Mon, Jan 23 2012,2000,1444,1.9,1319,2.5,2763,2.2
Mon, Jan 23 2012,2100,875,1.4,805,2.5,1680,1.9
Mon, Jan 23 2012,2200,699,2.1,631,2.7,1330,2.4
Mon, Jan 23 2012,2300,497,3.2,460,2.8,957,3
Mon, Jan 23 2012,2400,268,3,239,5.4,507,4.1
Tue, Jan 24 2012,0100,126,8.7,137,4.4,263,6.5
Tue, Jan 24 2012,0200,75,14.7,76,6.6,151,10.6
Tue, Jan 24 2012,0300,44,18.2,61,11.5,105,14.3
Tue, Jan 24 2012,0400,35,22.9,44,13.6,79,17.7
Tue, Jan 24 2012,0500,57,28.1,140,6.4,197,12.7
Tue, Jan 24 2012,0600,205,27.3,233,10.7,438,18.5
Tue, Jan 24 2012,0700,607,12.4,770,7.3,1377,9.5
Tue, Jan 24 2012,0800,2930,5,2465,2.9,5395,4
Tue, Jan 24 2012,0900,4013,3.5,3102,2.1,7115,2.9
Tue, Jan 24 2012,1000,2874,5.2,2139,5.6,5013,5.4
Tue, Jan 24 2012,1100,1700,7.1,1508,8.2,3208,7.6
Tue, Jan 24 2012,1200,1486,8.6,1404,9.6,2890,9.1
Tue, Jan 24 2012,1300,1539,8.4,1515,8.3,3054,8.4
Tue, Jan 24 2012,1400,1625,8.5,1698,8.5,3323,8.5
Tue, Jan 24 2012,1500,1667,6.3,1703,7.7,3370,7
Tue, Jan 24 2012,1600,1847,6,2023,7.9,3870,7
Tue, Jan 24 2012,1700,2547,3.4,2943,4,5490,3.8
Tue, Jan 24 2012,1800,3228,1.7,3316,2.4,6544,2
Tue, Jan 24 2012,1900,2669,1.1,2536,1.6,5205,1.4
Tue, Jan 24 2012,2000,1517,1.5,1438,1.8,2955,1.6
Tue, Jan 24 2012,2100,1014,2.4,858,2.2,1872,2.3
Tue, Jan 24 2012,2200,767,2,686,1.6,1453,1.8
Tue, Jan 24 2012,2300,529,3.4,484,4.8,1013,4
Tue, Jan 24 2012,2400,317,4.1,301,3.7,618,3.9
Wed, Jan 25 2012,0100,184,7.1,166,8.4,350,7.7
Wed, Jan 25 2012,0200,59,20.3,89,9,148,13.5
Wed, Jan 25 2012,0300,42,14.3,56,19.6,98,17.3
Wed, Jan 25 2012,0400,36,36.1,54,13,90,22.2
Wed, Jan 25 2012,0500,50,32,119,9.2,169,16
Wed, Jan 25 2012,0600,187,23.5,238,8,425,14.8
Wed, Jan 25 2012,0700,619,11.5,736,5.3,1355,8.1
Wed, Jan 25 2012,0800,2885,4.2,2420,2.6,5305,3.5
Wed, Jan 25 2012,0900,3893,3.5,3103,2.3,6996,3
Wed, Jan 25 2012,1000,2851,5.3,2147,5.4,4998,5.3
Wed, Jan 25 2012,1100,1740,7.1,1594,7.5,3334,7.3
Wed, Jan 25 2012,1200,1615,9.4,1444,10,3059,9.7
Wed, Jan 25 2012,1300,1599,8.5,1604,9.5,3203,9
Wed, Jan 25 2012,1400,1631,7.8,1745,7.2,3376,7.5
Wed, Jan 25 2012,1500,1868,7,1682,9,3550,7.9
Wed, Jan 25 2012,1600,1961,5.8,2006,7.4,3967,6.6
Wed, Jan 25 2012,1700,2406,3.8,2952,4,5358,3.9
Wed, Jan 25 2012,1800,2989,1.6,3338,2.6,6327,2.1
Wed, Jan 25 2012,1900,2713,1.5,2370,1.6,5083,1.6
Wed, Jan 25 2012,2000,1612,1.8,1540,2.8,3152,2.3
Wed, Jan 25 2012,2100,960,1.9,925,2.5,1885,2.2
Wed, Jan 25 2012,2200,808,1.9,705,2,1513,1.9
Wed, Jan 25 2012,2300,554,1.8,522,2.7,1076,2.2
Wed, Jan 25 2012,2400,364,2.7,312,6.4,676,4.4
Thu, Jan 26 2012,0100,172,9.9,173,5.2,345,7.5
Thu, Jan 26 2012,0200,70,12.9,78,10.3,148,11.5
Thu, Jan 26 2012,0300,42,28.6,69,24.6,111,26.1
Thu, Jan 26 2012,0400,33,30.3,51,23.5,84,26.2
Thu, Jan 26 2012,0500,57,35.1,109,10.1,166,18.7
Thu, Jan 26 2012,0600,180,21.7,244,8.2,424,13.9
Thu, Jan 26 2012,0700,616,12.3,749,5.2,1365,8.4
Thu, Jan 26 2012,0800,2829,3.9,2392,2.7,5221,3.4
Thu, Jan 26 2012,0900,4062,4,3047,2.2,7109,3.2
Thu, Jan 26 2012,1000,2754,5.7,2212,5.4,4966,5.6
Thu, Jan 26 2012,1100,1797,8,1569,7.1,3366,7.6
Thu, Jan 26 2012,1200,1603,8,1592,8.5,3195,8.3
Thu, Jan 26 2012,1300,1663,8.1,1560,10.4,3223,9.2
Thu, Jan 26 2012,1400,1670,8.1,1708,8.3,3378,8.2
Thu, Jan 26 2012,1500,1811,5.7,1666,9.1,3477,7.3
Thu, Jan 26 2012,1600,1887,6.5,2109,8.1,3996,7.3
Thu, Jan 26 2012,1700,2516,3.3,3071,3.5,5587,3.4
Thu, Jan 26 2012,1800,3155,1.6,3486,2.3,6641,2
Thu, Jan 26 2012,1900,2721,1.4,2496,2.4,5217,1.9
Thu, Jan 26 2012,2000,1691,1.7,1523,2.2,3214,1.9
Thu, Jan 26 2012,2100,1099,1.8,952,1.8,2051,1.8
Thu, Jan 26 2012,2200,841,2.4,744,2,1585,2.2
Thu, Jan 26 2012,2300,625,1.6,525,5.7,1150,3.5
Thu, Jan 26 2012,2400,342,3.2,323,5.9,665,4.5
Fri, Jan 27 2012,0100,188,8.5,166,5.4,354,7.1
Fri, Jan 27 2012,0200,96,13.5,114,7.9,210,10.5
Fri, Jan 27 2012,0300,52,17.3,62,12.9,114,14.9
Fri, Jan 27 2012,0400,52,19.2,78,17.9,130,18.5
Fri, Jan 27 2012,0500,71,33.8,140,12.9,211,19.9
Fri, Jan 27 2012,0600,180,20.6,217,8.8,397,14.1
Fri, Jan 27 2012,0700,628,15.8,711,6.9,1339,11.1
Fri, Jan 27 2012,0800,2791,5.2,2333,2.4,5124,3.9
Fri, Jan 27 2012,0900,3995,3.8,2961,2.1,6956,3.1
Fri, Jan 27 2012,1000,2494,6.7,2083,6.3,4577,6.5
Fri, Jan 27 2012,1100,1775,8.7,1654,8.6,3429,8.6
Fri, Jan 27 2012,1200,1632,7.5,1644,9.2,3276,8.4
Fri, Jan 27 2012,1300,1834,8.7,1812,7.9,3646,8.3
Fri, Jan 27 2012,1400,1966,6.1,2053,7.3,4019,6.7
Fri, Jan 27 2012,1500,2086,5.3,2095,6.8,4181,6.1
Fri, Jan 27 2012,1600,2322,4,2709,5.1,5031,4.6
Fri, Jan 27 2012,1700,2737,2.7,3265,3.5,6002,3.1
Fri, Jan 27 2012,1800,2988,1.8,3185,2.2,6173,2
Fri, Jan 27 2012,1900,2445,1.9,2270,2.1,4715,2
Fri, Jan 27 2012,2000,1658,1.1,1424,2.3,3082,1.7
Fri, Jan 27 2012,2100,1178,2.1,955,2.2,2133,2.2
Fri, Jan 27 2012,2200,779,2.6,687,3.3,1466,2.9
Fri, Jan 27 2012,2300,582,2.1,498,4.2,1080,3.1
Fri, Jan 27 2012,2400,395,4.8,354,3.7,749,4.3
Sat, Jan 28 2012,0100,244,4.1,271,4.8,515,4.5
Sat, Jan 28 2012,0200,148,7.4,183,5.5,331,6.3
Sat, Jan 28 2012,0300,99,9.1,112,8,211,8.5
Sat, Jan 28 2012,0400,75,18.7,90,7.8,165,12.7
Sat, Jan 28 2012,0500,92,19.6,133,12,225,15.1
Sat, Jan 28 2012,0600,123,20.3,148,8.8,271,14
Sat, Jan 28 2012,0700,215,9.8,253,3.6,468,6.4
Sat, Jan 28 2012,0800,540,7.8,472,4.4,1012,6.2
Sat, Jan 28 2012,0900,942,6.4,831,4.1,1773,5.3
Sat, Jan 28 2012,1000,1436,3.3,1357,3.5,2793,3.4
Sat, Jan 28 2012,1100,1512,3.4,1501,3.4,3013,3.4
Sat, Jan 28 2012,1200,1890,3.4,1647,3.1,3537,3.3
Sat, Jan 28 2012,1300,2333,2.6,1840,1.7,4173,2.2
Sat, Jan 28 2012,1400,2117,1.5,1819,1.9,3936,1.7
Sat, Jan 28 2012,1500,1821,1.2,1697,1.9,3518,1.5
Sat, Jan 28 2012,1600,1899,1.7,1781,2.1,3680,1.9
Sat, Jan 28 2012,1700,1886,0.8,2201,2.6,4087,1.8
Sat, Jan 28 2012,1800,1661,1.3,1979,2.2,3640,1.8
Sat, Jan 28 2012,1900,1456,1.2,1402,1.1,2858,1.2
Sat, Jan 28 2012,2000,1208,1.2,942,0.8,2150,1
Sat, Jan 28 2012,2100,858,1.5,675,1.9,1533,1.7
Sat, Jan 28 2012,2200,499,1.4,479,1.7,978,1.5
Sat, Jan 28 2012,2300,397,1,396,1.5,793,1.3
Sat, Jan 28 2012,2400,320,0.9,266,1.5,586,1.2
Sun, Jan 29 2012,0100,288,2.4,288,1.7,576,2.1
Sun, Jan 29 2012,0200,212,2.4,222,3.6,434,3
Sun, Jan 29 2012,0300,122,4.1,148,6.1,270,5.2
Sun, Jan 29 2012,0400,63,15.9,93,3.2,156,8.3
Sun, Jan 29 2012,0500,63,3.2,119,1.7,182,2.2
Sun, Jan 29 2012,0600,80,2.5,105,6.7,185,4.9
Sun, Jan 29 2012,0700,121,8.3,154,2.6,275,5.1
Sun, Jan 29 2012,0800,269,2.6,254,3.1,523,2.9
Sun, Jan 29 2012,0900,393,4.3,358,3.1,751,3.7
Sun, Jan 29 2012,1000,850,2.8,588,2,1438,2.5
Sun, Jan 29 2012,1100,1105,1.6,868,1.2,1973,1.4
Sun, Jan 29 2012,1200,1471,1.8,1239,1.6,2710,1.7
Sun, Jan 29 2012,1300,1865,1.6,1574,0.9,3439,1.3
Sun, Jan 29 2012,1400,1871,1,1844,0.4,3715,0.7
Sun, Jan 29 2012,1500,1812,0.6,1831,1.3,3643,0.9
Sun, Jan 29 2012,1600,1757,0.7,2063,1,3820,0.9
Sun, Jan 29 2012,1700,1678,0.8,2385,1.4,4063,1.2
Sun, Jan 29 2012,1800,1709,0.7,1780,1.9,3489,1.3
Sun, Jan 29 2012,1900,1498,1.1,1519,1.1,3017,1.1
Sun, Jan 29 2012,2000,1339,0.5,1090,1.5,2429,0.9
Sun, Jan 29 2012,2100,1047,1.2,893,1.5,1940,1.3
Sun, Jan 29 2012,2200,779,1.4,634,3.6,1413,2.4
Sun, Jan 29 2012,2300,514,1.8,368,2.4,882,2
Sun, Jan 29 2012,2400,319,1.9,213,4.2,532,2.8
Mon, Jan 30 2012,0100,148,9.5,158,5.7,306,7.5
Mon, Jan 30 2012,0200,87,8,73,4.1,160,6.2
Mon, Jan 30 2012,0300,48,16.7,42,14.3,90,15.6
Mon, Jan 30 2012,0400,44,25,47,21.3,91,23.1
Mon, Jan 30 2012,0500,63,25.4,115,13,178,17.4
Mon, Jan 30 2012,0600,170,18.2,244,7,414,11.6
Mon, Jan 30 2012,0700,613,9.1,789,4.9,1402,6.8
Mon, Jan 30 2012,0800,2849,4.3,2348,2.1,5197,3.3
Mon, Jan 30 2012,0900,3947,3.2,2895,1.4,6842,2.5
Mon, Jan 30 2012,1000,2661,6.4,2270,5.1,4931,5.8
Mon, Jan 30 2012,1100,1622,8.7,1672,7.6,3294,8.1
Mon, Jan 30 2012,1200,1527,9.1,1440,8.5,2967,8.8
Mon, Jan 30 2012,1300,1542,7.8,1570,8.6,3112,8.2
Mon, Jan 30 2012,1400,1666,7.7,1544,8,3210,7.9
Mon, Jan 30 2012,1500,1724,7.2,1576,9.1,3300,8.1
Mon, Jan 30 2012,1600,1723,5.9,1932,7.8,3655,6.9
Mon, Jan 30 2012,1700,2451,3.4,2828,4.7,5279,4.1
Mon, Jan 30 2012,1800,3034,1.7,3293,2.3,6327,2.1
Mon, Jan 30 2012,1900,2634,1.4,2334,1.8,4968,1.6
Mon, Jan 30 2012,2000,1407,0.9,1132,3,2539,1.8
Mon, Jan 30 2012,2100,881,2.4,798,1.9,1679,2.1
Mon, Jan 30 2012,2200,723,2.8,635,2.8,1358,2.8
Mon, Jan 30 2012,2300,513,2.7,434,3.5,947,3.1
Mon, Jan 30 2012,2400,263,2.7,225,6.7,488,4.5
Wed, Feb 1 2012,0100,155,7.1,158,4.4,313,5.8
Wed, Feb 1 2012,0200,77,15.6,73,12.3,150,14
Wed, Feb 1 2012,0300,52,19.2,65,7.7,117,12.8
Wed, Feb 1 2012,0400,41,36.6,61,16.4,102,24.5
Wed, Feb 1 2012,0500,73,28.8,127,14.2,200,19.5
Wed, Feb 1 2012,0600,181,23.2,227,8.8,408,15.2
Wed, Feb 1 2012,0700,614,12.7,741,5.5,1355,8.8
Wed, Feb 1 2012,0800,2887,4.6,2433,3.2,5320,4
Wed, Feb 1 2012,0900,3957,3.7,3269,2.2,7226,3
Wed, Feb 1 2012,1000,2804,5.8,2179,5.9,4983,5.8
Wed, Feb 1 2012,1100,1811,7.6,1528,8.6,3339,8.1
Wed, Feb 1 2012,1200,1573,8.5,1548,9.2,3121,8.8
Wed, Feb 1 2012,1300,1567,8.6,1571,9.9,3138,9.3
Wed, Feb 1 2012,1400,1677,7.8,1707,7.7,3384,7.7
Wed, Feb 1 2012,1500,1697,7.8,1799,8.2,3496,8
Wed, Feb 1 2012,1600,1862,5.2,1966,6.9,3828,6.1
Wed, Feb 1 2012,1700,2638,4.2,2942,4.2,5580,4.2
Wed, Feb 1 2012,1800,3168,1.8,3441,2.5,6609,2.2
Wed, Feb 1 2012,1900,2906,1.4,2535,1.3,5441,1.4
Wed, Feb 1 2012,2000,1677,1.3,1429,2,3106,1.6
Wed, Feb 1 2012,2100,1037,2.2,930,2.7,1967,2.4
Wed, Feb 1 2012,2200,767,2.5,746,3.6,1513,3
Wed, Feb 1 2012,2300,619,2.1,519,3.3,1138,2.6
Wed, Feb 1 2012,2400,344,4.7,313,4.8,657,4.7
Thu, Feb 2 2012,0100,146,9.6,182,4.9,328,7
Thu, Feb 2 2012,0200,83,14.5,76,17.1,159,15.7
Thu, Feb 2 2012,0300,38,28.9,47,19.1,85,23.5
Thu, Feb 2 2012,0400,40,37.5,55,25.5,95,30.5
Thu, Feb 2 2012,0500,74,29.7,110,9.1,184,17.4
Thu, Feb 2 2012,0600,176,24.4,202,8.9,378,16.1
Thu, Feb 2 2012,0700,587,14.3,721,5.8,1308,9.6
Thu, Feb 2 2012,0800,2721,4.3,2318,2.3,5039,3.4
Thu, Feb 2 2012,0900,3820,3.9,3284,2,7104,3
Thu, Feb 2 2012,1000,2856,5.2,2176,4.8,5032,5
Thu, Feb 2 2012,1100,1814,6.8,1583,8.3,3397,7.5
Thu, Feb 2 2012,1200,1613,7.5,1507,7.9,3120,7.7
Thu, Feb 2 2012,1300,1578,8.2,1546,8.9,3124,8.5
Thu, Feb 2 2012,1400,1798,6.8,1698,8.1,3496,7.4
Thu, Feb 2 2012,1500,1709,7.3,1739,8.7,3448,8
Thu, Feb 2 2012,1600,1940,5.6,1997,7.3,3937,6.4
Thu, Feb 2 2012,1700,2535,3.2,2910,5,5445,4.2
Thu, Feb 2 2012,1800,3099,1.6,3451,2.5,6550,2.1
Thu, Feb 2 2012,1900,2894,1.2,2455,2.8,5349,1.9
Thu, Feb 2 2012,2000,1670,1.4,1473,2,3143,1.7
Thu, Feb 2 2012,2100,1092,1.7,1000,2.6,2092,2.2
Thu, Feb 2 2012,2200,893,2.4,740,3.1,1633,2.7
Thu, Feb 2 2012,2300,595,1.5,492,2.2,1087,1.8
Thu, Feb 2 2012,2400,394,3.3,298,4,692,3.6
Fri, Feb 3 2012,0100,183,9.8,171,5.8,354,7.9
Fri, Feb 3 2012,0200,68,11.8,81,11.1,149,11.4
Fri, Feb 3 2012,0300,59,25.4,60,18.3,119,21.8
Fri, Feb 3 2012,0400,53,20.8,64,23.4,117,22.2
Fri, Feb 3 2012,0500,76,36.8,120,12.5,196,21.9
Fri, Feb 3 2012,0600,206,20.4,224,9.4,430,14.7
Fri, Feb 3 2012,0700,631,15.2,650,7.7,1281,11.4
Fri, Feb 3 2012,0800,2735,5.2,2203,2.7,4938,4.1
Fri, Feb 3 2012,0900,3796,4.2,3134,2.3,6930,3.3
Fri, Feb 3 2012,1000,2712,6.8,2113,5.3,4825,6.1
Fri, Feb 3 2012,1100,1703,9,1648,9.5,3351,9.3
Fri, Feb 3 2012,1200,1622,7.6,1650,9.6,3272,8.6
Fri, Feb 3 2012,1300,1793,6.4,1874,8.2,3667,7.3
Fri, Feb 3 2012,1400,2005,7.5,1874,6.9,3879,7.2
Fri, Feb 3 2012,1500,2021,5.3,2152,7,4173,6.2
Fri, Feb 3 2012,1600,2337,4.1,2641,5.5,4978,4.8
Fri, Feb 3 2012,1700,2878,2.7,3171,3.6,6049,3.2
Fri, Feb 3 2012,1800,3131,1.8,3280,2.2,6411,2
Fri, Feb 3 2012,1900,2450,1.2,2377,1.9,4827,1.6
Fri, Feb 3 2012,2000,1517,1.2,1499,2.1,3016,1.7
Fri, Feb 3 2012,2100,1122,1.8,942,3.5,2064,2.6
Fri, Feb 3 2012,2200,749,1.6,622,3.7,1371,2.6
Fri, Feb 3 2012,2300,563,3,507,3.9,1070,3.5
Fri, Feb 3 2012,2400,432,3.2,334,3.6,766,3.4
