Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Sat, Sep 10 2011,2100,985,1.6,899,1.6,1884,1.6
Sat, Sep 10 2011,2200,631,3.2,513,2.1,1144,2.7
Sat, Sep 10 2011,2300,509,1.4,431,1.9,940,1.6
Sat, Sep 10 2011,2400,380,2.1,367,1.4,747,1.7
Sun, Sep 11 2011,100,303,2.3,320,1.2,623,1.8
Sun, Sep 11 2011,200,253,2.4,233,2.1,486,2.3
Sun, Sep 11 2011,300,124,2.4,133,4.5,257,3.5
Sun, Sep 11 2011,400,73,5.5,123,4.9,196,5.1
Sun, Sep 11 2011,500,88,4.5,140,3.6,228,3.9
Sun, Sep 11 2011,600,102,2,148,4.1,250,3.2
Sun, Sep 11 2011,700,203,3,222,5.9,425,4.5
Sun, Sep 11 2011,800,314,3.8,353,3.1,667,3.4
Sun, Sep 11 2011,900,406,5.9,478,3.8,884,4.8
Sun, Sep 11 2011,1000,804,3.4,794,2.5,1598,2.9
Sun, Sep 11 2011,1100,1043,2.5,1132,1.9,2175,2.2
Sun, Sep 11 2011,1200,1378,1.2,1486,1.6,2864,1.4
Sun, Sep 11 2011,1300,1645,1.1,1794,1.3,3439,1.2
Sun, Sep 11 2011,1400,2030,0.8,2039,1.2,4069,1
Sun, Sep 11 2011,1500,2089,0.7,1969,1.2,4058,0.9
Sun, Sep 11 2011,1600,2044,1.2,1842,1.4,3886,1.3
Sun, Sep 11 2011,1700,1915,0.9,1913,1.2,3828,1
Sun, Sep 11 2011,1800,1971,1.6,2024,1.7,3995,1.7
Sun, Sep 11 2011,1900,1938,1.9,1845,1.4,3783,1.6
Sun, Sep 11 2011,2000,1673,0.9,1448,1.1,3121,1
Sun, Sep 11 2011,2100,1192,1,1136,2.1,2328,1.5
Sun, Sep 11 2011,2200,872,1.8,718,1.7,1590,1.8
Sun, Sep 11 2011,2300,539,1.3,458,3.1,997,2.1
Sun, Sep 11 2011,2400,356,2.8,251,2,607,2.5
Mon, Sep 12 2011,100,185,5.4,158,4.4,343,5
Mon, Sep 12 2011,200,76,5.3,86,3.5,162,4.3
Mon, Sep 12 2011,300,53,13.2,53,5.7,106,9.4
Mon, Sep 12 2011,400,57,17.5,53,5.7,110,11.8
Mon, Sep 12 2011,500,58,12.1,157,5.1,215,7
Mon, Sep 12 2011,600,180,10,305,5.2,485,7
Mon, Sep 12 2011,700,672,9.8,774,5,1446,7.3
Mon, Sep 12 2011,800,2826,5.2,2366,2.9,5192,4.2
Mon, Sep 12 2011,900,3519,4,3131,2.6,6650,3.3
Mon, Sep 12 2011,1000,2846,7.3,2126,4.8,4972,6.3
Mon, Sep 12 2011,1100,1733,8.4,1533,7.8,3266,8.1
Mon, Sep 12 2011,1200,1569,9.6,1501,9.3,3070,9.4
Mon, Sep 12 2011,1300,1583,9.2,1540,8.9,3123,9.1
Mon, Sep 12 2011,1400,1624,6.5,1580,7.6,3204,7.1
Mon, Sep 12 2011,1500,1624,7.2,1718,8.4,3342,7.8
Mon, Sep 12 2011,1600,1819,6.1,1937,8.5,3756,7.3
Mon, Sep 12 2011,1700,2421,3.7,2670,4.8,5091,4.3
Mon, Sep 12 2011,1800,3098,1.7,3328,3.1,6426,2.4
Mon, Sep 12 2011,1900,2609,2.2,2435,2.9,5044,2.5
Mon, Sep 12 2011,2000,1498,1.3,1331,2.4,2829,1.8
Mon, Sep 12 2011,2100,925,2.4,864,3.6,1789,3
Mon, Sep 12 2011,2200,707,2.3,696,2.6,1403,2.4
Mon, Sep 12 2011,2300,488,4.5,462,3.2,950,3.9
Mon, Sep 12 2011,2400,277,5.1,242,4.1,519,4.6
Tue, Sep 13 2011,100,167,9.6,159,6.9,326,8.3
Tue, Sep 13 2011,200,104,6.7,87,11.5,191,8.9
Tue, Sep 13 2011,300,47,14.9,66,15.2,113,15
Tue, Sep 13 2011,400,52,26.9,74,8.1,126,15.9
Tue, Sep 13 2011,500,59,20.3,154,7.8,213,11.3
Tue, Sep 13 2011,600,198,21.2,303,7.9,501,13.2
Tue, Sep 13 2011,700,676,12.1,759,7.2,1435,9.5
Tue, Sep 13 2011,800,2887,5.2,2424,3.4,5311,4.4
Tue, Sep 13 2011,900,3684,5,3058,2.7,6742,4
Tue, Sep 13 2011,1000,2896,6.5,2414,6.3,5310,6.4
Tue, Sep 13 2011,1100,1831,7.2,1589,8.7,3420,7.9
Tue, Sep 13 2011,1200,1621,10.1,1579,10.2,3200,10.2
Tue, Sep 13 2011,1300,1588,9.1,1552,7.9,3140,8.5
Tue, Sep 13 2011,1400,1718,8.1,1628,10.2,3346,9.1
Tue, Sep 13 2011,1500,1738,8.3,1704,8.4,3442,8.3
Tue, Sep 13 2011,1600,1902,6.9,1884,7.7,3786,7.3
Tue, Sep 13 2011,1700,2535,3.8,2871,5.6,5406,4.8
Tue, Sep 13 2011,1800,3169,2,3430,3,6599,2.5
Tue, Sep 13 2011,1900,2700,1.7,2590,2.2,5290,2
Tue, Sep 13 2011,2000,1637,2.3,1549,2.9,3186,2.6
Tue, Sep 13 2011,2100,1073,2.1,982,3,2055,2.5
Tue, Sep 13 2011,2200,821,2.9,769,3.1,1590,3
Tue, Sep 13 2011,2300,617,2.8,524,2.9,1141,2.8
Tue, Sep 13 2011,2400,358,5,306,4.6,664,4.8
Thu, Sep 15 2011,100,88,12.5,94,4.3,182,8.2
Thu, Sep 15 2011,200,74,17.6,77,11.7,151,14.6
Thu, Sep 15 2011,300,61,23,61,23,122,23
Thu, Sep 15 2011,400,47,27.7,75,16,122,20.5
Thu, Sep 15 2011,500,64,31.2,143,11.2,207,17.4
Thu, Sep 15 2011,600,197,16.8,289,10.4,486,13
Thu, Sep 15 2011,700,629,12.7,736,7.5,1365,9.9
Thu, Sep 15 2011,800,2762,5.1,2390,3.5,5152,4.4
Thu, Sep 15 2011,900,3300,4.6,3165,2.4,6465,3.5
Thu, Sep 15 2011,1000,868,6.8,2226,6.4,3094,6.5
Thu, Sep 15 2011,1100,1021,8.7,1512,6.7,2533,7.5
Thu, Sep 15 2011,1200,2055,9.2,1480,8.9,3535,9.1
Thu, Sep 15 2011,1300,1642,7.9,1702,11,3344,9.5
Thu, Sep 15 2011,1400,1840,7.4,1752,8.2,3592,7.8
Thu, Sep 15 2011,1500,1866,7.8,1736,8.1,3602,7.9
Thu, Sep 15 2011,1600,1983,6.2,2047,8.6,4030,7.4
Thu, Sep 15 2011,1700,2440,3.5,2970,4.8,5410,4.3
Thu, Sep 15 2011,1800,3212,2.1,3481,3.5,6693,2.8
Thu, Sep 15 2011,1900,2787,1.4,2525,2.3,5312,1.8
Thu, Sep 15 2011,2000,1743,2.4,1556,2.2,3299,2.3
Thu, Sep 15 2011,2100,1346,2.1,1189,2.7,2535,2.4
Thu, Sep 15 2011,2200,945,2.1,824,3.2,1769,2.6
Thu, Sep 15 2011,2300,654,3.1,597,3.5,1251,3.3
Thu, Sep 15 2011,2400,398,3.8,383,3.7,781,3.7
Fri, Sep 16 2011,100,228,6.1,209,4.3,437,5.3
Fri, Sep 16 2011,200,134,11.9,118,10.2,252,11.1
Fri, Sep 16 2011,300,60,20,70,7.1,130,13.1
Fri, Sep 16 2011,400,67,23.9,81,16,148,19.6
Fri, Sep 16 2011,500,80,21.2,155,12.9,235,15.7
Fri, Sep 16 2011,600,224,22.3,304,10.5,528,15.5
Fri, Sep 16 2011,700,664,12.3,690,5.9,1354,9.1
Fri, Sep 16 2011,800,2705,5.6,2258,3.5,4963,4.6
Fri, Sep 16 2011,900,3871,4.5,2988,3.3,6859,4
Fri, Sep 16 2011,1000,2284,6.7,2171,6,4455,6.3
Fri, Sep 16 2011,1100,1787,8.1,1681,6.9,3468,7.5
Fri, Sep 16 2011,1200,1663,8.6,1740,7.7,3403,8.1
Fri, Sep 16 2011,1300,1947,7.2,1975,7.9,3922,7.6
Fri, Sep 16 2011,1400,2029,6.3,2092,7.9,4121,7.1
Fri, Sep 16 2011,1500,2187,6.2,1908,7.5,4095,6.8
Fri, Sep 16 2011,1600,2334,4.7,2405,6.3,4739,5.5
Fri, Sep 16 2011,1700,2859,3,3047,4.4,5906,3.7
Fri, Sep 16 2011,1800,3123,2,3179,3.1,6302,2.5
Fri, Sep 16 2011,1900,2628,1.7,2528,2.8,5156,2.3
Fri, Sep 16 2011,2000,1864,2.1,1576,2.2,3440,2.1
Fri, Sep 16 2011,2100,1226,1.8,1122,2.6,2348,2.2
Fri, Sep 16 2011,2200,847,2.5,747,2.8,1594,2.6
Fri, Sep 16 2011,2300,616,2.8,530,3.6,1146,3.1
Fri, Sep 16 2011,2400,422,3.6,401,3.2,823,3.4
Sat, Sep 17 2011,100,272,2.9,280,4.6,552,3.8
Sat, Sep 17 2011,200,203,5.9,172,4.7,375,5.3
Sat, Sep 17 2011,300,110,8.2,110,3.6,220,5.9
Sat, Sep 17 2011,400,55,14.5,107,7.5,162,9.9
Sat, Sep 17 2011,500,81,19.8,173,4,254,9.1
Sat, Sep 17 2011,600,134,16.4,182,9.3,316,12.3
Sat, Sep 17 2011,700,249,12.4,300,9.3,549,10.7
Sat, Sep 17 2011,800,606,8.3,625,5.8,1231,7
Sat, Sep 17 2011,900,1008,5.9,1011,5.1,2019,5.5
Sat, Sep 17 2011,1000,1408,5.7,1378,5.1,2786,5.4
Sat, Sep 17 2011,1100,1381,3.8,1276,4.7,2657,4.3
Sat, Sep 17 2011,1200,1578,3.2,1565,2.9,3143,3.1
Sat, Sep 17 2011,1300,2176,2.5,1964,2.1,4140,2.3
Sat, Sep 17 2011,1400,2223,2.5,2083,2,4306,2.3
Sat, Sep 17 2011,1500,2155,2.8,1905,2.4,4060,2.6
Sat, Sep 17 2011,1600,2025,1.7,1814,2.6,3839,2.2
Sat, Sep 17 2011,1700,1911,1.5,1770,2.7,3681,2.1
Sat, Sep 17 2011,1800,1922,1.7,1687,1.9,3609,1.8
Sat, Sep 17 2011,1900,1641,1.5,1630,1.7,3271,1.6
Sat, Sep 17 2011,2000,1449,0.8,1104,2.1,2553,1.4
Sat, Sep 17 2011,2100,998,1,897,1.3,1895,1.2
Sat, Sep 17 2011,2200,682,1.8,597,1.5,1279,1.6
Sat, Sep 17 2011,2300,477,2.1,427,2.1,904,2.1
Sat, Sep 17 2011,2400,341,2.9,346,2,687,2.5
Sun, Sep 18 2011,100,335,3,303,1.3,638,2.2
Sun, Sep 18 2011,200,232,2.6,277,1.4,509,2
Sun, Sep 18 2011,300,174,2.3,141,1.4,315,1.9
Sun, Sep 18 2011,400,83,10.8,121,4.1,204,6.9
Sun, Sep 18 2011,500,63,1.6,157,6.4,220,5
Sun, Sep 18 2011,600,102,5.9,139,1.4,241,3.3
Sun, Sep 18 2011,700,165,3.6,198,2,363,2.8
Sun, Sep 18 2011,800,301,3.3,341,3.8,642,3.6
Sun, Sep 18 2011,900,447,3.8,420,1.7,867,2.8
Sun, Sep 18 2011,1000,870,1.3,822,3.2,1692,2.2
Sun, Sep 18 2011,1100,1076,1.6,1161,2.8,2237,2.2
Sun, Sep 18 2011,1200,1325,1.1,1546,1,2871,1
Sun, Sep 18 2011,1300,1715,1.3,1743,0.7,3458,1
Sun, Sep 18 2011,1400,1912,1.3,2091,1,4003,1.1
Sun, Sep 18 2011,1500,1880,1.2,1852,1.3,3732,1.2
Sun, Sep 18 2011,1600,1714,1.2,1575,1.1,3289,1.2
Sun, Sep 18 2011,1700,1420,1.1,1345,1.8,2765,1.4
Sun, Sep 18 2011,1800,1565,1.7,1511,1.3,3076,1.5
Sun, Sep 18 2011,1900,1755,1.6,1648,1.3,3403,1.4
Sun, Sep 18 2011,2000,1538,1.1,1497,1.8,3035,1.4
Sun, Sep 18 2011,2100,1237,0.8,1169,1.4,2406,1.1
Sun, Sep 18 2011,2200,1011,2.1,720,1.7,1731,1.9
Sun, Sep 18 2011,2300,565,2.1,458,2.4,1023,2.2
Sun, Sep 18 2011,2400,317,4.4,260,3.8,577,4.2
Mon, Sep 19 2011,100,187,4.8,155,4.5,342,4.7
Mon, Sep 19 2011,200,122,5.7,77,5.2,199,5.5
Mon, Sep 19 2011,300,53,9.4,51,17.6,104,13.5
Mon, Sep 19 2011,400,64,17.2,59,10.2,123,13.8
Mon, Sep 19 2011,500,64,14.1,187,5.9,251,8
Mon, Sep 19 2011,600,184,16.8,292,3.1,476,8.4
Mon, Sep 19 2011,700,576,9.2,747,5.6,1323,7.2
Mon, Sep 19 2011,800,2651,5.1,2347,2.9,4998,4
Mon, Sep 19 2011,900,3531,3.7,3015,1.9,6546,2.9
Mon, Sep 19 2011,1000,2781,6.2,2347,5.3,5128,5.8
Mon, Sep 19 2011,1100,1715,8.3,1652,7.7,3367,8
Mon, Sep 19 2011,1200,1567,8,1476,8.5,3043,8.3
Mon, Sep 19 2011,1300,1585,8.7,1654,8.2,3239,8.4
Mon, Sep 19 2011,1400,1673,7.4,1604,7.8,3277,7.6
Mon, Sep 19 2011,1500,1695,7.8,1597,9.1,3292,8.4
Mon, Sep 19 2011,1600,1882,5.5,1876,7.4,3758,6.4
Mon, Sep 19 2011,1700,2402,4.1,2760,4.5,5162,4.3
Mon, Sep 19 2011,1800,3270,1.9,3356,2.7,6626,2.3
Mon, Sep 19 2011,1900,2691,1.2,2414,2.6,5105,1.9
Mon, Sep 19 2011,2000,1540,2.7,1357,3.2,2897,2.9
Mon, Sep 19 2011,2100,956,3,1001,3.8,1957,3.4
Mon, Sep 19 2011,2200,758,3.3,657,3.3,1415,3.3
Mon, Sep 19 2011,2300,511,2.9,527,3.2,1038,3.1
Mon, Sep 19 2011,2400,304,3.6,264,5.3,568,4.4
Tue, Sep 20 2011,100,169,7.7,148,7.4,317,7.6
Tue, Sep 20 2011,200,109,10.1,76,7.9,185,9.2
Tue, Sep 20 2011,300,47,23.4,54,16.7,101,19.8
Tue, Sep 20 2011,400,51,19.6,61,16.4,112,17.9
Tue, Sep 20 2011,500,59,22,151,9.9,210,13.3
Tue, Sep 20 2011,600,202,25.2,306,7.8,508,14.8
Tue, Sep 20 2011,700,661,13.3,790,7.8,1451,10.3
Tue, Sep 20 2011,800,2675,5.8,2535,3.7,5210,4.8
Tue, Sep 20 2011,900,3622,4.4,3153,2.4,6775,3.5
Tue, Sep 20 2011,1000,2798,6.8,2433,6,5231,6.4
Tue, Sep 20 2011,1100,1880,8.9,1635,8.8,3515,8.8
Tue, Sep 20 2011,1200,1591,9.6,1575,9.7,3166,9.6
Tue, Sep 20 2011,1300,1594,8.8,1547,9.2,3141,9
Tue, Sep 20 2011,1400,1775,8.8,1653,9,3428,8.9
Tue, Sep 20 2011,1500,1809,8.6,1718,9.4,3527,9
Tue, Sep 20 2011,1600,1938,6.6,1965,8.5,3903,7.6
Tue, Sep 20 2011,1700,2443,4.1,2890,5,5333,4.6
Tue, Sep 20 2011,1800,3309,2.3,3450,3.2,6759,2.8
Tue, Sep 20 2011,1900,2813,1.5,2648,2.2,5461,1.8
Tue, Sep 20 2011,2000,1705,1.9,1458,2.1,3163,2
Tue, Sep 20 2011,2100,1134,2.8,1005,3.1,2139,2.9
Tue, Sep 20 2011,2200,843,3,816,3.6,1659,3.3
Tue, Sep 20 2011,2300,658,3.3,490,3.9,1148,3.6
Tue, Sep 20 2011,2400,372,4.3,360,5.8,732,5.1
Wed, Sep 21 2011,100,183,10.4,173,3.5,356,7
Wed, Sep 21 2011,200,110,11.8,97,13.4,207,12.6
Wed, Sep 21 2011,300,55,21.8,60,8.3,115,14.8
Wed, Sep 21 2011,400,49,20.4,64,14.1,113,16.8
Wed, Sep 21 2011,500,70,27.1,154,11.7,224,16.5
Wed, Sep 21 2011,600,201,22.4,296,9.8,497,14.9
Wed, Sep 21 2011,700,675,13.2,793,6.2,1468,9.4
Wed, Sep 21 2011,800,2933,5.4,2421,3.3,5354,4.4
Wed, Sep 21 2011,900,3792,4.2,3353,2.1,7145,3.2
Wed, Sep 21 2011,1000,2592,6.3,2200,6.5,4792,6.4
Wed, Sep 21 2011,1100,1694,7.8,1607,7.4,3301,7.6
Wed, Sep 21 2011,1200,1628,9.5,1601,8.9,3229,9.2
Wed, Sep 21 2011,1300,1630,8.5,1571,8.4,3201,8.5
Wed, Sep 21 2011,1400,1751,6.9,1743,8.1,3494,7.5
Wed, Sep 21 2011,1500,1843,7.5,1707,8.3,3550,7.9
Wed, Sep 21 2011,1600,1915,6.1,1897,7.4,3812,6.7
Wed, Sep 21 2011,1700,2513,4,2942,4.8,5455,4.5
Wed, Sep 21 2011,1800,3157,2.1,3495,2.8,6652,2.4
Wed, Sep 21 2011,1900,2983,1.7,2514,2.4,5497,2
Wed, Sep 21 2011,2000,1797,1.7,1506,3.6,3303,2.5
Wed, Sep 21 2011,2100,1141,2.4,1083,3.9,2224,3.1
Wed, Sep 21 2011,2200,906,2.8,787,2.8,1693,2.8
Wed, Sep 21 2011,2300,602,2.8,649,2.8,1251,2.8
Wed, Sep 21 2011,2400,389,3.6,325,6.5,714,4.9
Thu, Sep 22 2011,100,193,10.4,164,5.5,357,8.1
Thu, Sep 22 2011,200,94,10.6,88,10.2,182,10.4
Thu, Sep 22 2011,300,40,30,73,13.7,113,19.5
Thu, Sep 22 2011,400,48,33.3,75,13.3,123,21.1
Thu, Sep 22 2011,500,67,26.9,141,9.9,208,15.4
Thu, Sep 22 2011,600,190,19.5,293,7.8,483,12.4
Thu, Sep 22 2011,700,667,11.5,786,7,1453,9.1
Thu, Sep 22 2011,800,2696,5.5,2445,3,5141,4.3
Thu, Sep 22 2011,900,3605,4.1,3172,2.7,6777,3.5
Thu, Sep 22 2011,1000,2688,7.2,2293,6.6,4981,6.9
Thu, Sep 22 2011,1100,1853,8.1,1680,8.8,3533,8.4
Thu, Sep 22 2011,1200,1698,8.4,1552,9.9,3250,9.1
Thu, Sep 22 2011,1300,1695,8,1617,9.2,3312,8.6
Thu, Sep 22 2011,1400,1767,8,1787,7.3,3554,7.7
Thu, Sep 22 2011,1500,1745,6.7,1786,7.4,3531,7.1
Thu, Sep 22 2011,1600,2056,5.6,2022,6.4,4078,6
Thu, Sep 22 2011,1700,2552,3.3,2845,4.9,5397,4.1
Thu, Sep 22 2011,1800,3221,2.1,3483,3.3,6704,2.7
Thu, Sep 22 2011,1900,2807,1.9,2515,2.3,5322,2.1
Thu, Sep 22 2011,2000,1874,1.7,1521,2.1,3395,1.9
Thu, Sep 22 2011,2100,1180,1.9,1056,2.5,2236,2.2
Thu, Sep 22 2011,2200,898,2.2,831,3.6,1729,2.9
Thu, Sep 22 2011,2300,614,2.4,557,3.2,1171,2.8
Thu, Sep 22 2011,2400,387,4.9,285,4.2,672,4.6
Fri, Sep 23 2011,100,222,7.7,211,4.7,433,6.2
Fri, Sep 23 2011,200,124,7.3,127,7.1,251,7.2
Fri, Sep 23 2011,300,68,22.1,78,10.3,146,15.8
Fri, Sep 23 2011,400,57,26.3,108,20.4,165,22.4
Fri, Sep 23 2011,500,73,20.5,159,10.7,232,13.8
Fri, Sep 23 2011,600,194,18.6,287,9.4,481,13.1
Fri, Sep 23 2011,700,664,13.6,727,7,1391,10.1
Fri, Sep 23 2011,800,2702,6,2231,3.3,4933,4.7
Fri, Sep 23 2011,900,3725,4.5,3063,3,6788,3.8
Fri, Sep 23 2011,1000,2436,6.8,2119,6,4555,6.5
Fri, Sep 23 2011,1100,1766,7.8,1760,7.6,3526,7.7
Fri, Sep 23 2011,1200,1829,7.4,1742,8,3571,7.7
Fri, Sep 23 2011,1300,1893,7.4,1964,7,3857,7.2
Fri, Sep 23 2011,1400,2006,6.3,2038,7,4044,6.7
Fri, Sep 23 2011,1500,2242,5,2126,5.8,4368,5.4
Fri, Sep 23 2011,1600,2398,5,2585,5.5,4983,5.3
Fri, Sep 23 2011,1700,2906,3.5,3289,3.8,6195,3.7
Fri, Sep 23 2011,1800,3232,2.2,3306,2.7,6538,2.5
Fri, Sep 23 2011,1900,2712,1.4,2373,2.7,5085,2
Fri, Sep 23 2011,2000,1943,2.1,1563,2.5,3506,2.3
Fri, Sep 23 2011,2100,1320,1.6,1095,2.6,2415,2.1
Fri, Sep 23 2011,2200,848,2.5,766,3.1,1614,2.8
Fri, Sep 23 2011,2300,628,1.9,539,3.5,1167,2.7
Fri, Sep 23 2011,2400,384,3.6,414,3.1,798,3.4
Sat, Sep 24 2011,100,250,3.6,253,3.6,503,3.6
Sat, Sep 24 2011,200,179,6.7,193,5.2,372,5.9
Sat, Sep 24 2011,300,106,6.6,107,3.7,213,5.2
Sat, Sep 24 2011,400,59,16.9,122,5.7,181,9.4
Sat, Sep 24 2011,500,81,21,160,10.6,241,14.1
Sat, Sep 24 2011,600,161,18.6,163,6.1,324,12.3
Sat, Sep 24 2011,700,259,10.8,307,4.6,566,7.4
Sat, Sep 24 2011,800,619,6.8,647,4.2,1266,5.5
Sat, Sep 24 2011,900,1134,5.4,1064,4.3,2198,4.9
Sat, Sep 24 2011,1000,1423,4.1,1461,3.6,2884,3.8
Sat, Sep 24 2011,1100,1619,4,1601,2.3,3220,3.1
Sat, Sep 24 2011,1200,1843,3.3,1803,2.8,3646,3
Sat, Sep 24 2011,1300,2195,2.4,1924,2.2,4119,2.3
Sat, Sep 24 2011,1400,2342,2.2,2031,2.5,4373,2.3
Sat, Sep 24 2011,1500,2227,1.8,1934,2.1,4161,1.9
Sat, Sep 24 2011,1600,2022,1.2,1856,2.6,3878,1.9
Sat, Sep 24 2011,1700,1871,1.4,1868,2.1,3739,1.8
Sat, Sep 24 2011,1800,1932,1.8,1984,1.2,3916,1.5
Sat, Sep 24 2011,1900,1798,1.6,1751,2.1,3549,1.8
Sat, Sep 24 2011,2000,1325,1.6,1245,1.7,2570,1.6
Sat, Sep 24 2011,2100,1038,1.2,831,1.4,1869,1.3
Sat, Sep 24 2011,2200,632,3,585,1.4,1217,2.2
Sat, Sep 24 2011,2300,492,1.8,414,2.7,906,2.2
Sat, Sep 24 2011,2400,339,1.8,356,3.1,695,2.4
Sun, Sep 25 2011,100,256,2.3,306,2.3,562,2.3
Sun, Sep 25 2011,200,233,0.9,237,3,470,1.9
Sun, Sep 25 2011,300,126,3.2,159,3.1,285,3.2
Sun, Sep 25 2011,400,98,8.2,105,4.8,203,6.4
Sun, Sep 25 2011,500,74,2.7,134,4.5,208,3.8
Sun, Sep 25 2011,600,122,7.4,157,5.7,279,6.5
Sun, Sep 25 2011,700,191,2.1,200,4,391,3.1
Sun, Sep 25 2011,800,319,2.5,301,3.3,620,2.9
Sun, Sep 25 2011,900,447,3.6,583,2.4,1030,2.9
Sun, Sep 25 2011,1000,830,1.7,922,2.2,1752,1.9
Sun, Sep 25 2011,1100,1159,1.6,1234,1.1,2393,1.3
Sun, Sep 25 2011,1200,1390,1.6,1579,1.6,2969,1.6
Sun, Sep 25 2011,1300,1710,0.8,1905,1,3615,0.9
Sun, Sep 25 2011,1400,2011,1,2210,1.3,4221,1.2
Sun, Sep 25 2011,1500,2088,1,2167,1.2,4255,1.1
Sun, Sep 25 2011,1600,1970,1.1,1827,1,3797,1
Sun, Sep 25 2011,1700,1909,1.5,1720,1.1,3629,1.3
Sun, Sep 25 2011,1800,2146,1.7,1922,1.2,4068,1.5
Sun, Sep 25 2011,1900,1865,1.1,1720,1.6,3585,1.3
Sun, Sep 25 2011,2000,1642,1.6,1381,1.5,3023,1.6
Sun, Sep 25 2011,2100,1309,0.9,1070,1.6,2379,1.2
Sun, Sep 25 2011,2200,952,2.5,746,1.9,1698,2.2
Sun, Sep 25 2011,2300,598,1.5,462,1.3,1060,1.4
Sun, Sep 25 2011,2400,357,2.5,264,3,621,2.7
Mon, Sep 26 2011,100,182,3.8,162,5.6,344,4.7
Mon, Sep 26 2011,200,85,8.2,95,2.1,180,5
Mon, Sep 26 2011,300,47,14.9,44,13.6,91,14.3
Mon, Sep 26 2011,400,47,17,58,20.7,105,19
Mon, Sep 26 2011,500,46,19.6,145,6.9,191,9.9
Mon, Sep 26 2011,600,203,13.8,292,4.1,495,8.1
Mon, Sep 26 2011,700,659,10.3,785,8,1444,9.1
Mon, Sep 26 2011,800,2648,5.9,2495,3,5143,4.5
Mon, Sep 26 2011,900,3810,3.9,3207,2.6,7017,3.3
Mon, Sep 26 2011,1000,2849,6.7,2159,6.2,5008,6.5
Mon, Sep 26 2011,1100,1746,8.5,1619,8.5,3365,8.5
Mon, Sep 26 2011,1200,1561,8.6,1475,9.9,3036,9.3
Mon, Sep 26 2011,1300,1577,8.1,1567,9.5,3144,8.8
Mon, Sep 26 2011,1400,1743,9,1635,7.3,3378,8.2
Mon, Sep 26 2011,1500,1746,6.1,1703,8.2,3449,7.1
Mon, Sep 26 2011,1600,1872,5.4,2034,7.4,3906,6.5
Mon, Sep 26 2011,1700,2443,3.6,2763,4.4,5206,4.1
Mon, Sep 26 2011,1800,3132,2.1,3455,3.2,6587,2.7
Mon, Sep 26 2011,1900,2835,1.3,2568,2.5,5403,1.9
Mon, Sep 26 2011,2000,1578,2,1372,2.6,2950,2.2
Mon, Sep 26 2011,2100,964,1.6,890,2.4,1854,1.9
Mon, Sep 26 2011,2200,798,2.8,708,4.1,1506,3.4
Mon, Sep 26 2011,2300,512,3.1,534,3.7,1046,3.4
Mon, Sep 26 2011,2400,297,5.1,242,4.5,539,4.8
Tue, Sep 27 2011,100,150,10.7,151,7.9,301,9.3
Tue, Sep 27 2011,200,82,12.2,79,6.3,161,9.3
Tue, Sep 27 2011,300,41,22,53,18.9,94,20.2
Tue, Sep 27 2011,400,49,26.5,78,14.1,127,18.9
Tue, Sep 27 2011,500,73,20.5,157,9.6,230,13
Tue, Sep 27 2011,600,189,19.6,260,10.8,449,14.5
Tue, Sep 27 2011,700,684,12.9,743,7.3,1427,10
Tue, Sep 27 2011,800,2668,4.8,2459,3.3,5127,4
Tue, Sep 27 2011,900,3850,4.4,3232,2.5,7082,3.5
Tue, Sep 27 2011,1000,2760,6.4,2308,5.6,5068,6
Tue, Sep 27 2011,1100,1875,6.8,1666,8.5,3541,7.6
Tue, Sep 27 2011,1200,1659,9,1522,9.1,3181,9.1
Tue, Sep 27 2011,1300,1667,8.2,1629,8.8,3296,8.5
Tue, Sep 27 2011,1400,1733,7.6,1732,7.9,3465,7.7
Tue, Sep 27 2011,1500,1790,7.5,1775,6.9,3565,7.2
Tue, Sep 27 2011,1600,1956,5.6,2040,7.4,3996,6.5
Tue, Sep 27 2011,1700,2514,3.5,2981,4.2,5495,3.9
Tue, Sep 27 2011,1800,3199,2.5,3529,2.3,6728,2.4
Tue, Sep 27 2011,1900,2891,1.7,2737,2.2,5628,2
Tue, Sep 27 2011,2000,1684,2.1,1535,1.5,3219,1.8
Tue, Sep 27 2011,2100,1078,2.6,1065,2.4,2143,2.5
Tue, Sep 27 2011,2200,828,2.7,777,3.1,1605,2.9
Tue, Sep 27 2011,2300,639,2.2,619,2.9,1258,2.5
Tue, Sep 27 2011,2400,360,3.6,256,5.9,616,4.5
Wed, Sep 28 2011,100,192,8.9,176,7.4,368,8.2
Wed, Sep 28 2011,200,113,13.3,95,10.5,208,12
Wed, Sep 28 2011,300,53,24.5,61,14.8,114,19.3
Wed, Sep 28 2011,400,48,20.8,65,20,113,20.4
Wed, Sep 28 2011,500,68,30.9,152,14.5,220,19.5
Wed, Sep 28 2011,600,179,18.4,273,8.4,452,12.4
Wed, Sep 28 2011,700,692,12,757,6.6,1449,9.2
Wed, Sep 28 2011,800,2739,4.6,2370,2.5,5109,3.6
Wed, Sep 28 2011,900,3644,3.6,3144,2.7,6788,3.2
Wed, Sep 28 2011,1000,3060,6.7,2338,5.3,5398,6.1
Wed, Sep 28 2011,1100,1791,8.1,1651,7.2,3442,7.7
Wed, Sep 28 2011,1200,1737,7.8,1563,8.6,3300,8.2
